Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
2064,2.4776626,-0.37139225,0.04099783,1.304099,169.76912,0,1
2065,2.6590211,-0.36984763,0.032250237,1.4423219,267.92126,0,1
2066,2.2212555,-0.29448095,0.027380986,1.4667368,170.60472,0,1
2067,1.8692261,-0.46385542,0.04354872,1.5241097,173.60861,0,1
2068,1.9120688,-0.61250305,0.045641545,1.4678864,111.03327,0,1
2069,2.1253772,-0.59695846,0.040467877,1.4592811,93.9081,0,1
2070,1.6963917,-0.6852153,0.03341753,1.4193724,241.22104,0,1
2071,2.244723,-0.52979726,0.03539929,1.4154392,76.835785,0,1
2072,1.2950419,-0.6364209,0.027815102,1.3106786,203.4349,0,1
2073,1.8843938,-0.5500857,0.035634164,1.36024,232.7002,0,1
2074,2.1852658,-0.51994294,0.025509767,1.3057019,236.70508,0,1
2075,2.7105143,-0.486591,0.02537474,1.1592349,167.19678,0,1
2076,2.972479,-0.51833564,0.02597548,1.0877764,162.17035,0,1
2077,2.3374023,-0.51634693,0.029599557,1.2216355,195.82549,0,1
2078,2.2878664,-0.68893653,0.04120661,1.2847618,155.39801,0,1
2079,2.5367224,-0.5913722,0.038714916,1.3892785,254.74492,0,1
2080,2.331483,-0.6960888,0.03633496,1.4968616,193.85019,0,1
2081,1.9635292,-1.0245615,0.034690626,1.5563121,129.21509,0,1
2082,2.1931484,-0.84351283,0.034891963,1.5340937,173.0094,0,1
2083,2.1866572,-0.8341039,0.025189547,1.4951593,119.455826,0,1
2084,2.121799,-0.8561656,0.022928528,1.4368186,204.0776,0,1
2085,2.1744993,-0.737415,0.030145938,1.3950548,176.75075,0,1
2086,2.0418503,-0.8830182,0.034650557,1.4684161,110.206505,0,1
2087,2.1177626,-0.95728207,0.045608874,1.4845614,87.50129,0,1
2088,2.6572583,-0.98108894,0.02539216,1.4832531,78.64484,0,1
2089,2.4530878,-1.143598,0.01896443,1.4733473,78.01043,0,1
2090,2.4404027,-1.1446257,0.031313136,1.5021625,101.26955,0,1
2091,1.9800634,-1.2677933,0.035611838,1.5002757,81.756584,0,1
2092,2.4148376,-1.1039263,0.019114422,1.4942447,71.521736,0,1
2093,2.3316061,-1.2464619,0.03155149,1.6271402,69.280304,0,1
2094,2.656462,-1.0530052,0.035055954,1.7965065,84.6302,0,1
2095,2.8964307,-0.8867642,0.020554135,1.8699173,107.7697,0,1
2096,2.3437593,-1.2567949,0.017156975,1.8408991,62.30893,0,1
2097,2.4900875,-1.3502516,0.008974596,1.8986796,70.54681,0,1
2098,2.5763352,-1.0930576,0.030685196,1.8683969,119.4336,0,1
2099,2.6079738,-1.5912622,0.02514942,1.7701988,76.6764,0,1
