Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
2037,0.33832934,-0.34974924,0.03382441,0.8655865,365.9945,6,1
2038,0.20739758,-0.45771727,0.038912643,0.89281625,285.52313,5,1
2039,1.2459042,-0.20971711,0.04170763,0.8859916,240.35065,4,1
2040,1.1477326,-0.29006544,0.03567512,0.7956779,236.5878,3,1
2041,1.273904,-0.29787254,0.035685435,0.73453206,242.7289,2,1
2042,0.82474214,-0.2958517,0.033414226,0.923809,374.77173,1,1
2043,1.1307578,-0.27504635,0.033411164,1.0816802,213.67207,0,1
2044,0.5611313,-0.60174304,0.03262572,1.1671101,101.03685,0,1
2045,1.2204666,-0.4802847,0.032625627,1.159935,199.48286,0,1
2046,0.14947425,-0.6806412,0.033070788,1.2141498,156.1101,0,1
2047,0.8027956,-0.34293842,0.023233144,1.1314323,166.60052,0,1
2048,1.302973,-0.3789053,0.03103845,1.0583698,259.62216,0,1
2049,1.067639,-0.4099903,0.02715339,0.99211365,148.20706,0,1
2050,1.6649522,-0.3510097,0.030800885,0.9739699,178.52042,0,1
2051,2.0504248,-0.35247326,0.0476955,0.96128684,225.07793,0,1
2052,1.3564267,-0.5562356,0.03409959,0.99161714,198.64844,0,1
2053,0.7119822,-0.4531145,0.044225384,0.98765284,185.82277,0,1
2054,0.592283,-0.37876192,0.033133578,0.9316096,321.10376,0,1
2055,1.1549643,-0.3870627,0.046569083,1.011916,159.0929,0,1
2056,1.4343939,-0.3655691,0.03708546,1.0032929,220.7869,0,1
2057,1.4808344,-0.5234954,0.044122446,0.9894838,87.985054,0,1
2058,1.3069166,-0.5944042,0.03779534,0.9907792,151.41983,0,1
2059,1.6919833,-0.56085616,0.040098503,1.113282,162.07716,0,1
2060,1.1819495,-0.5778106,0.04088387,1.1347206,123.19456,0,1
2061,1.8293191,-0.39228377,0.031300586,1.1260948,189.5786,0,1
2062,2.1873472,-0.38837814,0.034899443,1.1915284,109.06548,0,1
2063,1.6538008,-0.5641629,0.034608286,1.1582044,229.27377,0,1
2064,2.3142602,-0.6169389,0.048057318,1.1267202,150.82906,0,1
2065,1.7426642,-0.65987617,0.043303236,1.1729854,191.82698,0,1
2066,2.0824733,-0.73484135,0.020345062,1.1477389,140.1815,0,1
2067,1.2069545,-0.7311103,0.045081813,1.0415372,78.727684,0,1
2068,1.566114,-0.54531604,0.04312089,1.0164703,227.63304,0,1
2069,1.6723251,-0.79670495,0.03442242,0.9568513,157.12283,0,1
2070,1.7380034,-0.79541874,0.031283524,0.91627854,124.858444,0,1
2071,1.6641608,-0.6757698,0.04415175,1.0320605,81.751564,0,1
2072,1.3248924,-0.9173482,0.037662264,1.2589909,100.965965,0,1
2073,1.6507545,-0.7577712,0.03357209,1.4256082,155.2794,0,1
2074,1.7691302,-0.9463434,0.032232776,1.6037573,105.747505,0,1
2075,1.7080921,-1.0806288,0.057666183,1.6569353,67.67775,0,1
2076,1.0895684,-1.0638374,0.023468586,1.7824367,76.47061,0,1
2077,1.7393445,-0.77722615,0.018462563,1.7577461,125.81777,0,1
2078,1.3828379,-0.9099045,0.05052768,1.7892113,61.538994,0,1
2079,1.9923512,-0.6471138,0.015125739,1.6890618,211.91559,0,1
2080,2.3734925,-0.66347724,0.016342334,1.6917534,124.838264,0,1
2081,2.085985,-0.6631336,0.029314736,1.5493535,189.82353,0,1
2082,1.5575515,-0.9702228,0.038199496,1.5164609,75.22982,0,1
2083,2.0753314,-0.78157014,0.015406017,1.4186529,97.955734,0,1
2084,2.2371287,-0.8588934,0.029522004,1.3447152,69.40176,0,1
2085,2.2674735,-0.846206,0.01883704,1.2315221,141.63988,0,1
2086,2.1911173,-0.5436554,0.030257449,1.2627058,208.67409,0,1
2087,2.4560282,-0.763346,0.028250515,1.324435,282.50006,0,1
2088,2.5615754,-1.0732542,0.050989706,1.3917228,82.18914,0,1
2089,1.7200521,-1.2628374,0.050104987,1.5709552,63.154247,0,1
2090,2.323135,-0.9095395,0.025123589,1.7935752,100.93992,0,1
2091,2.6485412,-0.9736392,0.03345521,1.8239421,82.917984,0,1
2092,1.385147,-1.4315258,0.025499558,1.8441086,67.732925,0,1
2093,2.386399,-1.0167131,0.02582381,1.8671957,79.27467,0,1
2094,2.6817064,-1.2631518,0.028563121,1.7616582,70.67155,0,1
2095,1.7409812,-1.2676693,0.023057647,1.6373291,77.93032,0,1
2096,1.9500979,-1.0667524,0.03408671,1.6710087,125.049965,0,1
2097,2.990283,-0.7492132,0.04243979,1.6988372,255.1346,0,1
2098,2.6387386,-0.8714196,0.018167663,1.6559997,57.003147,0,1
2099,3.6431875,-0.9816246,0.031068722,1.6431428,114.064384,0,1
