Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.209731,-0.023444176,0.033775434,0.45835218,1656.9104,95,1
1951,0.13004772,-0.011513392,0.034783382,0.4301462,970.574,94,1
1952,0.4102305,0.024170557,0.028830586,0.41928062,1373.5973,93,1
1953,0.29201558,0.01905028,0.03588916,0.45681825,493.24863,92,1
1954,0.29884353,-0.03425662,0.03702822,0.49465764,1628.6882,91,1
1955,-0.16123237,0.019964218,0.0360451,0.43237162,1109.7014,90,1
1956,-0.16104686,0.021801949,0.034670275,0.44311795,1800.964,89,1
1957,0.25549555,0.04489104,0.034534797,0.4442675,2311.6006,88,1
1958,0.14045829,-0.031969387,0.039243132,0.44333062,779.10754,87,1
1959,-0.018817484,-0.028061548,0.034302738,0.40559992,2279.9495,86,1
1960,-0.2694833,-0.08227253,0.020939508,0.39871335,755.46936,85,1
1961,-0.14364429,-0.027998924,0.041577388,0.3507587,870.71454,84,1
1962,-0.2268429,-0.021201134,0.028847544,0.2969771,778.17206,83,1
1963,-0.3790052,-0.04361407,0.035052937,0.28621587,1939.0334,82,1
1964,-0.3037354,-0.022619566,0.040359594,0.39560786,1956.7153,81,1
1965,-0.405436,0.0043592453,0.039754726,0.42753386,1409.3479,80,1
1966,-0.75026065,-0.14738369,0.043825835,0.45032528,1687.8184,79,1
1967,-0.14828986,-0.02218183,0.043707084,0.4659438,1151.1442,78,1
1968,-0.1894633,0.025406519,0.038429383,0.48024836,1637.8844,77,1
1969,-0.5595539,-0.081427254,0.03785353,0.5132784,2415.2854,76,1
1970,-0.4219915,-0.10275587,0.03717686,0.54139906,1678.4999,75,1
1971,0.41542754,0.031229338,0.027468162,0.5698677,1346.2864,74,1
1972,0.273666,0.056646664,0.037853785,0.5486085,947.391,73,1
1973,0.12869011,0.0701774,0.02876378,0.44603136,1250.9459,72,1
1974,0.58012843,0.0072018304,0.035283882,0.3598533,706.6578,71,1
1975,0.32253036,0.04558468,0.036222946,0.34983432,1444.2904,70,1
1976,0.37305102,0.090031944,0.032823686,0.34993017,851.53955,69,1
1977,0.13271375,0.021478653,0.029976537,0.35169947,2661.631,68,1
1978,0.39294887,0.124657,0.027230933,0.3646516,1163.281,67,1
1979,-0.036115944,0.047603607,0.03176308,0.37896994,2165.8848,66,1
1980,-0.18105769,0.026448568,0.037027933,0.41662633,2437.6995,65,1
1981,-0.10432025,0.010696411,0.033976674,0.3453854,2494.6711,64,1
1982,0.42380008,0.10852877,0.03897125,0.3700364,848.4636,63,1
1983,0.08934361,0.13077354,0.03694132,0.44402418,1338.3176,62,1
1984,0.19980596,0.046398163,0.035848673,0.40005842,1108.101,61,1
1985,0.7014578,0.0444444,0.040093694,0.40353596,887.16626,60,1
1986,0.48191747,0.08705807,0.03161699,0.3754959,641.5609,59,1
1987,0.6610984,0.08206495,0.034974553,0.6140078,637.5433,58,1
1988,0.622147,0.09821447,0.031898435,0.6822484,1135.4376,57,1
1989,-0.6691238,-0.22731209,0.0386515,0.68813175,1122.1154,56,1
1990,0.10746244,-0.057332356,0.03378747,0.72059125,1531.0675,55,1
1991,0.345871,0.12929058,0.03174359,0.76433975,1344.3977,54,1
1992,0.77789575,0.15286095,0.029516801,0.5874622,1928.5499,53,1
1993,0.6695538,0.11532911,0.017068386,0.4740508,1617.8173,52,1
1994,0.40885398,0.13556862,0.020423392,0.4714841,2424.7292,51,1
1995,0.49140254,0.13628578,0.023548981,0.48017505,2882.7246,50,1
1996,0.18138458,0.081830025,0.027566517,0.4248354,1851.4075,49,1
1997,0.51896244,0.05471325,0.03402981,0.4627271,2569.9883,48,1
1998,0.28175312,0.09080378,0.033219323,0.46484038,1308.814,47,1
1999,0.6682804,0.090707146,0.028176032,0.5537564,2380.7708,46,1
2000,0.18373074,0.08152962,0.03505956,0.5272108,2799.9673,45,1
2001,0.81210995,-0.058051746,0.040599566,0.5476685,2149.7964,44,1
2002,0.42720917,0.04246966,0.035845727,0.5340001,645.5654,43,1
2003,0.52370024,-0.023459435,0.034964424,0.5249725,801.3105,42,1
2004,0.7629456,0.06714121,0.02501414,0.46069288,622.2856,41,1
2005,0.7426217,0.006633123,0.0390909,0.48867723,391.16904,40,1
2006,0.384331,-0.026790619,0.033135977,0.5457004,567.6641,39,1
2007,0.8550752,-0.004846573,0.046257306,0.6173993,1121.1508,38,1
2008,0.0752607,-0.09705321,0.039625704,0.6235444,412.94373,37,1
2009,0.24937768,-0.14168231,0.026780581,0.6414184,629.6878,36,1
2010,0.6682682,0.030360222,0.023793029,0.6336832,1856.9664,35,1
2011,0.60067683,-0.011336009,0.025232954,0.553642,312.93124,34,1
2012,0.6954971,0.0041077933,0.03278357,0.5133217,569.6365,33,1
2013,0.7362442,0.02686151,0.025960578,0.5753479,332.8765,32,1
2014,0.3508577,-0.12728436,0.032602143,0.5963864,815.03296,31,1
2015,0.4846655,-0.24422169,0.03236958,0.60279655,368.7597,30,1
2016,0.8271286,0.012367249,0.026285546,0.61683494,1363.7012,29,1
2017,-0.0050638914,-0.230649,0.035992153,0.6082184,799.7663,28,1
2018,0.43871436,-0.13442071,0.028675416,0.602637,1330.2507,27,1
2019,0.40785632,-0.1129748,0.024874747,0.74148774,584.2459,26,1
2020,0.8348131,-0.20595932,0.025731822,0.82193536,574.95734,25,1
2021,1.2107409,-0.14668019,0.032389987,0.82090324,361.02988,24,1
2022,0.42126068,-0.2883196,0.023887513,0.82685167,333.25778,23,1
2023,0.22296537,-0.095342636,0.01642152,0.8358689,629.993,22,1
2024,0.84906006,-0.19894314,0.024491211,0.7893543,711.6369,21,1
2025,0.94533974,-0.23278014,0.017654115,0.7496984,317.86063,20,1
2026,0.14038171,-0.3039185,0.0239741,0.763702,1144.4147,19,1
2027,0.55097985,-0.24619325,0.022272682,0.7703252,493.34695,18,1
2028,0.35171425,-0.17408626,0.032199845,0.81904095,347.76614,17,1
2029,0.736811,-0.2371381,0.03619915,0.791162,443.28995,16,1
2030,0.682844,-0.1964798,0.021357903,0.7801359,187.5305,15,1
2031,0.93924695,-0.22645633,0.04608767,0.8206114,159.81223,14,1
2032,0.8507635,-0.2863833,0.026477411,0.8758347,328.98898,13,1
2033,0.50551647,-0.23946762,0.023943571,0.86949867,346.0448,12,1
2034,0.38444445,-0.369442,0.01890487,0.85534006,380.32007,11,1
2035,1.0818192,-0.20075512,0.018360838,0.78889936,432.20297,10,1
2036,0.65133345,-0.36635175,0.0323701,0.7747912,239.08733,9,1
2037,0.70397633,-0.24557526,0.035228617,0.7209031,303.7938,8,1
2038,1.1571482,-0.26552615,0.030929701,0.7564567,338.39337,7,1
2039,0.4436648,-0.39900813,0.044053797,0.83185786,208.00397,6,1
2040,1.4081563,-0.42975077,0.030962253,1.0333074,226.9594,5,1
2041,0.8024781,-0.4528103,0.036932837,1.0212079,264.17575,4,1
2042,0.05148713,-0.6793569,0.033573486,1.0071951,261.74075,3,1
2043,0.9206998,-0.25100264,0.024743756,0.9304247,323.2064,2,1
2044,0.72544247,-0.44550133,0.0267096,1.0050427,378.82416,1,1
2045,1.1293641,-0.3868071,0.03158338,0.9067486,238.86426,0,1
2046,1.3957456,-0.44641304,0.033100918,0.9310201,201.17209,0,1
2047,1.5198957,-0.38429642,0.03849386,0.9343764,234.86174,0,1
2048,1.5187193,-0.5262454,0.034354445,1.0022082,241.68524,0,1
2049,1.6355343,-0.5290327,0.034610093,0.8974679,130.93622,0,1
2050,0.7592034,-0.48611322,0.03820386,1.0438575,183.6775,0,1
2051,1.0324184,-0.4100577,0.036286727,1.1804451,285.5092,0,1
2052,2.1502964,-0.35848203,0.044685286,1.1724592,119.32762,0,1
2053,1.4008948,-0.5688327,0.050041124,1.1116632,88.43142,0,1
2054,1.328403,-0.5283893,0.040905017,1.204911,220.74327,0,1
2055,1.6685427,-0.38464865,0.04788896,1.1854212,158.72461,0,1
2056,2.1118717,-0.5814206,0.04123171,1.0820891,196.5376,0,1
2057,0.9866171,-0.69509125,0.040219977,1.1096874,136.91536,0,1
2058,1.9146318,-0.45510736,0.03002295,1.185939,251.64546,0,1
2059,1.2680521,-0.64824516,0.026779898,1.1177769,121.477005,0,1
2060,1.7767206,-0.49039522,0.027416684,1.1171011,173.34685,0,1
2061,0.91230726,-0.6510547,0.034383144,1.1864659,96.297295,0,1
2062,1.6251388,-0.57482594,0.027280675,1.3037711,119.82937,0,1
2063,1.7304646,-0.44151083,0.03746598,1.3753511,195.67162,0,1
2064,1.4966198,-0.6429183,0.034107976,1.4588524,141.666,0,1
2065,1.5208611,-0.72204906,0.04808334,1.4201351,62.594273,0,1
2066,0.85506815,-0.7313649,0.02974893,1.4184593,82.23687,0,1
2067,0.9041384,-0.67034245,0.03646769,1.3639315,132.4235,0,1
2068,1.9535464,-0.5214831,0.028273733,1.3911835,195.3857,0,1
2069,1.8783773,-0.5518586,0.033472065,1.4792538,170.83464,0,1
2070,1.7469031,-0.6982314,0.03388298,1.5722924,200.02943,0,1
2071,0.2695094,-0.975557,0.022955822,1.5447549,81.89532,0,1
2072,1.2890196,-0.82372,0.023867777,1.5178146,136.23724,0,1
2073,1.4363965,-0.7942365,0.020681454,1.4326495,117.089035,0,1
2074,1.6240883,-0.8575818,0.023273228,1.3030324,192.53665,0,1
2075,2.0073817,-0.85090953,0.038497437,1.211832,89.2541,0,1
2076,1.5344081,-1.0297451,0.03752762,1.30191,89.30715,0,1
2077,2.0226014,-0.9259882,0.029836537,1.3780689,103.71361,0,1
2078,2.4511423,-0.91849804,0.03719787,1.3773302,148.76591,0,1
2079,1.6616799,-0.84289044,0.033145327,1.4868851,71.62846,0,1
2080,1.9479713,-0.5796855,0.02839154,1.5782762,160.92334,0,1
2081,2.5801373,-0.7441651,0.03647916,1.4991928,163.77628,0,1
2082,2.1395,-0.96177834,0.026856266,1.4635388,89.306335,0,1
2083,2.2674153,-0.828016,0.019745165,1.4881167,135.62077,0,1
2084,2.1851013,-0.66606045,0.030667545,1.4003211,116.83979,0,1
2085,2.602802,-0.67112255,0.032336816,1.40403,164.99008,0,1
