Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,-0.049601477,0.03853162,0.02926203,0.25152665,1325.7117,81,1
1951,-0.04255426,0.005291939,0.024749057,0.34272566,1218.8674,80,1
1952,0.020436784,0.055627186,0.022854356,0.4040214,1018.2892,79,1
1953,0.4798367,0.06468868,0.035184767,0.45378873,1295.1901,78,1
1954,-0.32834664,-0.104166985,0.037040804,0.504936,1388.2777,77,1
1955,0.16404672,0.04810397,0.032961298,0.5269621,614.0487,76,1
1956,-0.36087465,-0.003830592,0.032399666,0.48920834,2274.6555,75,1
1957,-0.31398284,-0.05028947,0.037143108,0.46612144,1275.8933,74,1
1958,0.27702728,0.049969357,0.030622093,0.4153647,2227.4553,73,1
1959,0.18768938,0.087327324,0.02620317,0.37024447,1318.5873,72,1
1960,-0.103634536,0.025939306,0.040790413,0.3414828,1288.1263,71,1
1961,0.06151682,-0.015229543,0.03875038,0.38909855,1853.9379,70,1
1962,0.16532807,0.054357845,0.0329298,0.4635599,2077.6191,69,1
1963,-0.4023974,-0.052126568,0.03861742,0.5054087,947.7155,68,1
1964,0.3083003,-0.011561076,0.028380133,0.4867063,592.8077,67,1
1965,-0.020910442,-0.15435536,0.034045897,0.49023697,1833.82,66,1
1966,0.06727371,0.041596413,0.030618621,0.4478923,1170.8813,65,1
1967,-0.09417907,-0.040828068,0.03531659,0.46365705,945.3238,64,1
1968,4.2319298e-05,0.07278284,0.026667096,0.46944964,1669.9641,63,1
1969,0.033437353,-0.09695753,0.02909913,0.49047086,981.66736,62,1
1970,-0.18411471,-0.04209709,0.030279137,0.62651896,1093.2227,61,1
1971,-0.15002292,-0.037146885,0.028929016,0.6377888,1590.7993,60,1
1972,-0.8518315,-0.25971857,0.030029042,0.5549866,1907.685,59,1
1973,-0.071174,0.03772195,0.028107576,0.59556055,1848.1554,58,1
1974,-0.12098086,-0.009785016,0.034727383,0.60189193,1812.1777,57,1
1975,0.35374352,0.04914729,0.03160188,0.4150633,1009.1263,56,1
1976,0.13040785,0.05859534,0.03497015,0.42598572,1292.3204,55,1
1977,0.13762856,0.051746685,0.03679739,0.41111633,864.4399,54,1
1978,0.55412394,0.09959698,0.040648516,0.37696815,1170.301,53,1
1979,0.033248145,-0.022672972,0.026068762,0.3760302,1554.6863,52,1
1980,0.120515384,0.059745472,0.03603061,0.370993,1890.4338,51,1
1981,0.38534558,0.10796293,0.028670138,0.32693014,2059.0103,50,1
1982,0.33366,0.09584967,0.03233592,0.34827754,1642.4037,49,1
1983,0.24586219,0.050052643,0.037129696,0.33304963,1732.9385,48,1
1984,-0.06022914,0.067082725,0.040721793,0.38078913,1748.7828,47,1
1985,0.29518214,0.06991577,0.021270871,0.41183373,1074.9229,46,1
1986,-0.13744782,-0.031044006,0.037859034,0.4150872,993.55023,45,1
1987,-0.33127877,-0.053700764,0.041640505,0.53807783,1487.061,44,1
