Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
2031,0.9333717,-0.27678332,0.031002872,0.94184613,400.6474,16,1
2032,0.5324938,-0.26131406,0.027657049,0.9506721,337.50345,15,1
2033,-0.09395764,-0.44682503,0.029935347,0.98626894,340.09073,14,1
2034,0.41253844,-0.35723782,0.023472702,0.9723273,705.178,13,1
2035,1.1096597,-0.26362357,0.034929354,0.96480674,155.04808,12,1
2036,0.87309533,-0.15774663,0.03315333,0.9345016,1211.5112,11,1
2037,0.76524943,-0.24814384,0.0243046,0.92044574,248.78877,10,1
2038,0.96049094,-0.25099182,0.02920412,0.8622369,510.30737,9,1
2039,1.2910591,-0.3418789,0.03636727,0.8565314,187.80537,8,1
2040,1.5269932,-0.25615597,0.041531738,0.9237263,184.79242,7,1
2041,0.6243978,-0.26604685,0.030066395,0.9076031,255.2402,6,1
2042,1.1397206,-0.34220538,0.035012577,0.92248446,212.61594,5,1
2043,1.326146,-0.34219202,0.053212423,0.89645386,157.59583,4,1
2044,1.2178317,-0.3730437,0.03552297,0.9806246,248.6968,3,1
2045,1.1812207,-0.3521255,0.033812415,1.035468,211.40627,2,1
2046,0.5094476,-0.5807905,0.027070934,1.0261182,375.71017,1,1
2047,0.8297474,-0.34964338,0.026840346,0.98481536,276.59796,0,1
2048,1.1472619,-0.4952434,0.026844917,0.9986155,268.78232,0,1
2049,0.7555847,-0.46311474,0.03580015,1.0069934,169.3753,0,1
2050,0.9298449,-0.47204337,0.036855873,1.092308,167.2852,0,1
2051,0.9440376,-0.5066344,0.037225153,1.2047776,142.59561,0,1
2052,0.1930368,-0.7820902,0.030118205,1.3006927,133.28856,0,1
2053,1.4030905,-0.56873065,0.027150512,1.399553,286.496,0,1
2054,0.6708738,-0.71741104,0.03048333,1.3539333,296.33984,0,1
2055,1.4879923,-0.4117578,0.025010781,1.2339088,186.72226,0,1
2056,0.97790545,-0.5401128,0.027302423,1.2399865,187.04977,0,1
2057,1.5935725,-0.5352011,0.04399094,1.1838337,124.86691,0,1
2058,1.5821828,-0.4661703,0.02501967,1.2184744,175.24023,0,1
2059,1.2825509,-0.6831334,0.032534394,1.2875961,186.95981,0,1
2060,1.0499293,-0.7628498,0.03210916,1.3514293,147.8412,0,1
2061,1.4162787,-0.7605546,0.035676382,1.3358566,164.7569,0,1
2062,0.8350803,-0.70650166,0.041655403,1.305946,92.11129,0,1
2063,1.8487104,-0.54641277,0.037234318,1.2161535,114.32054,0,1
2064,1.3745395,-0.56473064,0.039847206,1.1523094,122.05595,0,1
2065,1.86294,-0.5471385,0.042353958,1.1579622,86.773636,0,1
2066,1.6541334,-0.52115184,0.020568466,1.3443929,153.4551,0,1
2067,1.0137366,-0.77694577,0.03451433,1.3974377,94.19676,0,1
2068,0.65995234,-0.88982105,0.03952621,1.3775135,69.18437,0,1
2069,1.4657655,-0.684377,0.034121353,1.4613973,153.29549,0,1
2070,1.4041351,-0.7325255,0.02337134,1.4943804,114.97389,0,1
2071,1.9186606,-0.79408073,0.030741693,1.5543407,117.330635,0,1
2072,1.9499396,-0.8363387,0.03300974,1.5506153,103.668106,0,1
2073,0.7525571,-1.2169412,0.03776812,1.6683208,62.52434,0,1
2074,1.0316154,-0.90976363,0.026866449,1.675119,184.4977,0,1
2075,0.5743413,-1.0581331,0.025438264,1.5916544,91.326385,0,1
2076,0.77212715,-0.904404,0.018333567,1.3828348,57.894573,0,1
2077,1.8068285,-0.84862393,0.021101722,1.3707485,137.97748,0,1
2078,1.8562521,-1.277989,0.026775809,1.1571097,87.61667,0,1
2079,1.9014724,-0.96605843,0.019553294,0.99724674,120.8863,0,1
2080,1.8681599,-0.8121948,0.023205308,1.0831344,182.54073,0,1
2081,2.2481394,-0.7653882,0.035692655,1.1918501,107.491776,0,1
2082,1.7161876,-0.8703868,0.027011001,1.2885461,73.092735,0,1
2083,2.3785834,-0.76807183,0.028369887,1.5052153,163.29099,0,1
2084,2.8121207,-0.8332736,0.03317749,1.6597575,145.50667,0,1
2085,2.5915585,-0.96200687,0.032513767,1.6339564,74.14498,0,1
2086,1.177447,-1.2939104,0.02704045,1.6327559,86.50527,0,1
2087,1.8260266,-0.803839,0.024689214,1.6336817,110.86044,0,1
2088,2.4481194,-0.7372109,0.035330836,1.5995089,115.340164,0,1
2089,2.416755,-0.8736658,0.03431281,1.6573882,96.70035,0,1
2090,1.9812274,-1.0811237,0.021735473,1.7901808,77.6796,0,1
2091,2.7736654,-1.0326929,0.021677261,1.8082839,66.368126,0,1
2092,3.1948836,-0.8833707,0.027207233,1.8096236,81.45292,0,1
2093,2.0514653,-0.75191945,0.026720548,1.7226042,95.209435,0,1
2094,2.484915,-0.69445896,0.023234697,1.7073842,113.33818,0,1
2095,2.0950196,-0.910538,0.034808964,1.6744822,136.68805,0,1
2096,2.2184253,-1.2903509,0.023089966,1.749015,63.549053,0,1
2097,1.8789387,-1.2308115,0.016228432,1.8253485,69.57212,0,1
2098,2.556186,-1.4477438,0.026076337,1.9092814,66.716385,0,1
2099,1.9908834,-1.5370287,0.018018028,1.8592625,70.99286,0,1
