Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
2078,1.5069346,-0.9831845,0.03006191,1.2555999,93.55688,0,1
2079,1.1887625,-1.0015135,0.032149203,1.3487283,80.21957,0,1
2080,0.9525299,-0.8528865,0.0277633,1.3415217,172.00084,0,1
2081,1.943254,-0.79167336,0.019576108,1.41775,102.56764,0,1
2082,1.3365293,-0.95766515,0.025218414,1.4151171,116.82922,0,1
2083,0.95039964,-1.207997,0.022847874,1.4651352,89.970375,0,1
2084,1.7756459,-1.044377,0.02621805,1.420729,111.82258,0,1
2085,1.5801004,-1.0460443,0.039399177,1.4842743,99.18581,0,1
2086,1.3326826,-1.1581942,0.037761886,1.3924152,89.520485,0,1
2087,1.0161084,-1.2435058,0.023069903,1.3483267,80.521034,0,1
2088,1.4041144,-1.2099524,0.029582119,1.4129773,94.01488,0,1
2089,1.6657509,-0.8525956,0.021165729,1.5077305,142.23688,0,1
2090,1.2555736,-1.36949,0.02491893,1.5364264,82.510315,0,1
2091,1.657188,-1.2229366,0.024530271,1.6459017,88.293274,0,1
2092,1.9063565,-1.0598701,0.014363323,1.710195,131.77043,0,1
2093,1.8988351,-1.0711308,0.02856188,1.7108446,79.56544,0,1
2094,1.5120257,-1.1914654,0.01649697,1.6804843,96.08479,0,1
2095,1.7175239,-1.008297,0.011124411,1.6293597,96.490944,0,1
2096,2.3198316,-0.8841693,0.025073757,1.6058289,105.04038,0,1
2097,2.0058496,-1.297027,0.02033113,1.6809684,131.97064,0,1
2098,2.4030516,-1.3284355,0.020549795,1.6618775,80.43319,0,1
2099,2.1611345,-1.0935274,0.042501897,1.7100409,58.15905,0,1
