Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.61274844,0.018416723,0.02967003,0.47466996,1287.5627,93,1
1951,0.48424828,-0.023838043,0.033866916,0.5106557,799.6805,92,1
1952,0.10949389,0.025159836,0.03305981,0.5207584,1220.203,91,1
1953,-0.14908727,-0.082528435,0.032035753,0.4415032,2266.6826,90,1
1954,-0.046126902,0.007674217,0.030505577,0.44533825,2523.312,89,1
1955,0.20522712,-0.0058727264,0.039384313,0.48258376,978.4731,88,1
1956,-0.55692494,-0.036109287,0.03643812,0.48681423,1103.6632,87,1
1957,0.004824241,-0.015228908,0.03632431,0.52913105,1092.8131,86,1
1958,0.194219,0.01100413,0.031117573,0.52780515,1422.0802,85,1
1959,-0.52315533,-0.12852192,0.032129034,0.49979866,2663.604,84,1
1960,-0.20882976,0.011793137,0.027576616,0.5037816,2079.6692,83,1
1961,-0.29032055,0.06148116,0.034529943,0.47932157,1330.047,82,1
1962,0.33604252,0.06824716,0.033362586,0.46287265,1558.4537,81,1
1963,0.065261245,0.031593323,0.036364164,0.42927805,2142.3955,80,1
1964,0.13138561,0.002966563,0.028567702,0.4220825,1160.7327,79,1
1965,-0.026478251,0.08897082,0.032939464,0.37586725,1058.5771,78,1
1966,-0.18205787,-0.12459596,0.03908651,0.37425482,1755.7231,77,1
1967,-0.01619788,0.052281063,0.032667156,0.40850303,1773.1196,76,1
1968,0.05653763,-0.06551552,0.03451624,0.40295354,1570.9542,75,1
1969,-0.05202381,-0.063352905,0.040934138,0.39786604,716.51434,74,1
1970,-0.21258049,0.014918963,0.035833675,0.4052519,2501.6208,73,1
1971,-0.16710925,-0.028996468,0.03930831,0.43817326,2030.8958,72,1
1972,0.20942235,0.09844589,0.03519557,0.38329497,958.1952,71,1
1973,0.4322175,0.037720997,0.03712001,0.47737232,1190.6935,70,1
1974,0.1196566,0.03212897,0.034071136,0.46713045,1762.0148,69,1
1975,-0.54863596,-0.11420282,0.032580514,0.4718546,1931.6156,68,1
1976,0.037083864,0.0842123,0.038870446,0.5247882,2054.5833,67,1
1977,-0.15263359,0.053018887,0.033102628,0.5334227,1051.3822,66,1
1978,0.72112566,0.054290134,0.031708438,0.48937908,734.83154,65,1
1979,-0.13296962,0.011572202,0.032771327,0.49204576,1570.9207,64,1
1980,-0.45436072,-0.07711188,0.025664113,0.48452735,2363.5352,63,1
1981,-0.083144166,-0.09933885,0.041341923,0.354393,2495.9065,62,1
1982,-0.11801157,0.019968033,0.041728627,0.3438964,2041.1714,61,1
1983,-0.26457593,-0.012994766,0.030813048,0.3730271,1452.6149,60,1
1984,-0.2884628,0.06414922,0.034926165,0.41353133,1832.8751,59,1
1985,0.34173515,0.056592304,0.03175771,0.43206933,1695.0975,58,1
1986,-0.21926765,0.06357924,0.039680373,0.448854,1358.109,57,1
1987,-0.08586445,-0.049245518,0.033740517,0.417433,2631.4482,56,1
1988,0.2673849,0.0014565786,0.040910725,0.4129678,1663.9338,55,1
1989,0.16396897,0.04537773,0.040896315,0.39925012,1359.2935,54,1
1990,0.11739814,-0.06864166,0.03900135,0.55237645,1425.7987,53,1
1991,0.1645269,-0.11966387,0.03529563,0.5764039,2095.5642,52,1
