Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.28706732,0.12991874,0.034716334,0.5873458,982.03796,83,1
1951,0.3203317,-0.050415993,0.04128403,0.7285321,558.2227,82,1
1952,-0.2590422,-0.18859036,0.04240879,0.7329753,498.31116,81,1
1953,-0.30974165,-0.17608006,0.030748399,0.7482801,2385.1736,80,1
1954,0.6702023,0.11164665,0.031088576,0.72833055,2004.9285,79,1
1955,0.20199625,0.057803154,0.0436451,0.60636777,568.18317,78,1
1956,0.048221767,0.057198208,0.030095875,0.4620233,1210.3035,77,1
1957,-0.24283381,-0.042000134,0.027674938,0.43830597,2437.645,76,1
1958,0.13633992,0.03364404,0.028239911,0.5092788,1360.0677,75,1
1959,0.360804,0.019539515,0.04361692,0.53582233,1634.597,74,1
1960,0.6663806,0.08868345,0.035468664,0.5762231,943.68744,73,1
1961,0.08728113,0.051947277,0.031993803,0.6494012,1177.2249,72,1
1962,-0.31177166,-0.023425102,0.03916412,0.59863216,912.06476,71,1
1963,-0.21136715,-0.007889748,0.044012215,0.505147,1436.9628,70,1
1964,-0.05134509,0.10432879,0.03761715,0.4748858,1623.979,69,1
1965,-0.39407015,-0.0844237,0.025757192,0.46612105,1282.1742,68,1
1966,-0.16998874,0.100728355,0.033094183,0.48821965,808.1646,67,1
1967,-0.23336047,0.043724377,0.03379476,0.5170316,1592.8339,66,1
1968,-0.81413865,-0.36472765,0.033365555,0.5974816,1953.8417,65,1
1969,-0.56724375,-0.16045094,0.028833905,0.64541763,2053.6252,64,1
1970,0.28790718,0.048868496,0.032677982,0.6834776,1505.5715,63,1
1971,0.41208127,0.035140354,0.04332246,0.60686874,489.00858,62,1
1972,-0.41786835,-0.043489456,0.03639959,0.5901886,1047.4893,61,1
1973,-0.077017404,0.033905983,0.028693065,0.56949645,1755.9865,60,1
1974,-0.61994433,-0.053722065,0.029954491,0.54292434,2580.7236,59,1
1975,0.23826545,0.12236913,0.028523909,0.49973032,2385.6084,58,1
1976,-0.40509546,-0.038393337,0.027479375,0.49688515,2292.7078,57,1
1977,0.09740696,0.05815506,0.029974928,0.52257425,2224.836,56,1
1978,0.12759401,0.010473887,0.030815808,0.5323931,1448.9261,55,1
1979,0.65359235,0.07668495,0.03488,0.49677983,1304.8813,54,1
1980,0.48935616,0.048849106,0.039342202,0.500797,778.64124,53,1
1981,-0.16093642,-0.03549703,0.030930893,0.5098083,445.64938,52,1
1982,0.33998498,0.19635327,0.029175775,0.44518745,1373.7968,51,1
1983,0.23144169,0.07363796,0.03652455,0.40438882,911.7965,50,1
1984,0.24814005,0.11797619,0.029108124,0.49319902,1526.7687,49,1
1985,0.10919718,0.1681846,0.035976943,0.47781762,1506.6752,48,1
1986,-0.3546146,-0.087483406,0.023626061,0.44071195,1707.0579,47,1
1987,0.08806797,0.09578482,0.032392345,0.47037375,1865.4143,46,1
1988,-0.025857747,-0.005590439,0.027092414,0.49018148,2250.0837,45,1
1989,0.41643414,0.0043640137,0.031160504,0.37230358,1587.6267,44,1
1990,-0.13967268,0.09666729,0.024635619,0.37940195,1803.6384,43,1
1991,0.13108665,0.098794304,0.024239404,0.46758714,1775.3452,42,1
1992,0.38680097,0.13052113,0.039063234,0.5383735,650.7908,41,1
1993,-0.36018792,-0.0537316,0.040163588,0.6043136,1586.592,40,1
1994,0.535858,0.12047132,0.035384342,0.5933201,1259.3411,39,1
