Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,-0.23651004,-0.22855918,0.029321948,0.3787079,1485.4976,92,1
1951,-0.4014748,-0.18226178,0.023545673,0.3714521,1821.2344,91,1
1952,-0.73326874,-0.26812682,0.032436725,0.35678402,1569.4894,90,1
1953,-0.3039138,-0.190924,0.020953244,0.34754574,1624.1483,89,1
1954,-0.26949778,-0.09009266,0.02883391,0.35758972,2019.4468,88,1
1955,-0.23286164,-0.07766596,0.03210898,0.34500682,763.3012,87,1
1956,-0.20984332,-0.008425395,0.03101933,0.33120063,2233.4163,86,1
1957,-0.4722899,-0.064352036,0.037157416,0.38397142,1192.9712,85,1
1958,-0.20143265,-0.0033477147,0.03666886,0.42438582,1435.8291,84,1
1959,0.1783194,0.034463245,0.030696353,0.42188796,1789.1023,83,1
1960,-0.54184127,-0.029603958,0.03366311,0.39104363,1163.8715,82,1
1961,-0.21732782,-0.081531525,0.029990645,0.39458737,2232.3518,81,1
1962,-0.4865774,0.04065895,0.030068219,0.39379898,1934.075,80,1
1963,-0.1112323,-0.037769,0.031991567,0.39146158,717.7852,79,1
1964,0.25044426,-0.0030829113,0.03952154,0.40263888,1376.454,78,1
1965,-0.16941273,0.0194966,0.027352482,0.38036564,1099.2905,77,1
1966,0.07103723,0.072496735,0.02701357,0.3902866,2513.6213,76,1
1967,-0.33336118,0.010354678,0.026294747,0.37493435,2186.2222,75,1
1968,-0.35493937,0.007625262,0.029390236,0.41484118,2804.206,74,1
1969,-0.038111765,0.059823673,0.032132845,0.41340145,1903.863,73,1
1970,0.35671672,0.09000301,0.03735032,0.44824302,2052.247,72,1
1971,-0.049455125,0.07759031,0.042754516,0.59276,1091.0773,71,1
1972,0.4550557,0.05660534,0.037890244,0.5908487,787.1235,70,1
1973,1.0585035,0.090613365,0.029489676,0.55447656,2050.3542,69,1
1974,0.6741147,0.08122762,0.032906085,0.53099483,1163.6006,68,1
1975,0.5759106,0.1207819,0.025877044,0.5188404,842.0158,67,1
1976,0.19483483,0.112756096,0.02666893,0.38450003,1610.2867,66,1
1977,0.49467763,0.13704395,0.030286273,0.33327135,1214.6226,65,1
1978,0.34447607,0.09421539,0.029809477,0.32123846,1547.4456,64,1
1979,0.27082935,0.049454052,0.03333,0.33945885,2155.584,63,1
1980,0.43843302,0.110536575,0.023554496,0.34036696,1886.0701,62,1
1981,0.07816923,0.0875508,0.031309914,0.37757692,2415.5642,61,1
1982,0.2043858,0.10660648,0.033754297,0.40946603,1627.7648,60,1
1983,0.047825456,0.007306099,0.029597273,0.47122133,1492.9515,59,1
1984,0.596499,0.14052296,0.030951738,0.523221,2319.1226,58,1
1985,-0.24335158,0.090758644,0.030217381,0.53373647,2069.842,57,1
1986,-0.37694788,-0.010596275,0.04077197,0.5212135,949.7284,56,1
1987,-0.146131,0.052871704,0.042219296,0.44078612,1526.61,55,1
1988,0.19091618,0.08142694,0.041560654,0.41166008,909.87695,54,1
1989,0.10924319,0.07936001,0.03403532,0.49342167,2218.535,53,1
1990,0.33675134,0.070912994,0.033138927,0.47621557,1063.6765,52,1
1991,0.86000824,0.041665394,0.029233353,0.54350185,1405.1644,51,1
1992,0.5913319,0.09918436,0.031647366,0.5770962,919.13544,50,1
1993,-0.18776874,-0.20811717,0.03983062,0.6263372,622.7303,49,1
1994,-0.220962,0.04213397,0.032601926,0.5596571,1739.0354,48,1
1995,-0.1263193,-0.018681526,0.03206891,0.52971476,2222.5088,47,1
1996,0.66584677,0.14699109,0.032701705,0.49314782,785.22107,46,1
1997,0.34002352,0.10892614,0.040449325,0.4560162,697.1441,45,1
1998,0.32458916,0.016775131,0.035310883,0.5209157,669.1061,44,1
1999,0.56377006,0.01647377,0.03237855,0.5616538,653.8639,43,1
2000,1.2222626,0.1091601,0.04131936,0.5524644,621.08966,42,1
2001,0.8692854,0.10908667,0.025788156,0.5545742,690.7399,41,1
2002,0.36259142,0.069140434,0.025722744,0.5593085,2052.9395,40,1
2003,0.2947062,0.0730559,0.027222393,0.43630043,2045.8639,39,1
2004,0.6467573,0.09357611,0.017467413,0.40721998,1927.1577,38,1
2005,0.58231187,0.061855,0.03317791,0.45472908,734.0612,37,1
2006,0.65949535,-0.012414296,0.02043456,0.55832523,1369.9595,36,1
2007,0.15409327,-0.22409852,0.027245315,0.6065984,2233.2488,35,1
2008,0.44916573,-0.0017623901,0.019957898,0.640395,1159.0652,34,1
2009,0.30250898,-0.08343855,0.030690534,0.78064847,1160.6677,33,1
2010,0.036620993,-0.13683955,0.03767973,0.8642617,870.06146,32,1
2011,1.3780193,0.033423424,0.03426748,0.8407652,997.19324,31,1
2012,1.0601646,-0.012639999,0.032673743,0.80092746,560.5813,30,1
2013,0.80494314,-0.0004936854,0.029728113,0.77434653,362.58844,29,1
2014,0.38557032,-0.04412969,0.03259575,0.66484785,1129.6205,28,1
2015,0.21439421,-0.099490486,0.017247902,0.60357577,684.3748,27,1
2016,0.8731664,-0.05210622,0.017379496,0.56794184,699.1938,26,1
2017,0.8659801,-0.121754326,0.018390965,0.63064903,608.2053,25,1
2018,0.266139,-0.103084885,0.021378227,0.6599522,615.8368,24,1
2019,0.5267071,-0.14440887,0.02121207,0.75210357,324.69714,23,1
2020,0.26327965,-0.23787212,0.025662765,0.75780874,457.52585,22,1
2021,-0.2244337,-0.27682304,0.027730187,0.76555806,1987.2844,21,1
2022,0.67502457,-0.06882826,0.018973032,0.736211,616.05475,20,1
2023,0.25272745,-0.20297973,0.0176661,0.7200386,519.9155,19,1
2024,0.12936877,-0.16840744,0.019159723,0.6422427,1296.4894,18,1
