Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,-0.22529602,0.0337766,0.033113047,0.5330736,1605.9249,108,1
1951,0.38276505,0.025683722,0.03174421,0.52860415,941.3145,107,1
1952,-0.2818943,-0.03099505,0.03779417,0.4950801,555.8238,106,1
1953,-0.43835995,-0.11915048,0.02824094,0.5279411,1577.4222,105,1
1954,-0.1198745,-0.062167168,0.027311472,0.52173054,1503.4979,104,1
1955,0.39987168,-0.0011428198,0.03757039,0.47258613,751.00885,103,1
1956,0.014857669,-0.03011322,0.030626928,0.43877098,773.32446,102,1
1957,0.026487708,-0.026736895,0.027857473,0.5175312,807.22266,101,1
1958,-0.0027753313,-0.14162095,0.031331614,0.5271014,979.04596,100,1
1959,-0.56798565,-0.022831282,0.024891378,0.49988115,1479.3248,99,1
1960,0.43463978,0.053048134,0.03668803,0.50572175,849.93616,98,1
1961,0.22081901,0.057261784,0.032874223,0.511241,1620.1564,97,1
1962,0.2589995,-0.018116316,0.035766922,0.42495653,519.6606,96,1
1963,0.13060188,0.038107235,0.03370225,0.4011,950.84235,95,1
1964,-0.27680925,0.0017312368,0.029017307,0.41664353,2211.5427,94,1
1965,-0.039687615,0.028766314,0.026254157,0.40550205,1651.369,93,1
1966,-0.122414865,-0.02090168,0.03707255,0.349619,2305.0125,92,1
1967,-0.37636885,0.03650983,0.035280082,0.36944962,1715.5441,91,1
1968,-0.23857588,-0.037000656,0.03291614,0.36930397,1043.8337,90,1
1969,-0.017087718,0.039839745,0.028225252,0.4070538,1379.3741,89,1
1970,0.028831264,0.045374554,0.042502027,0.4761968,848.88763,88,1
1971,0.443324,0.046560925,0.03491159,0.5089489,644.84265,87,1
1972,-0.44191352,0.014088631,0.030347966,0.5115002,923.41943,86,1
1973,-0.030595958,-0.045999527,0.041147035,0.5465277,1554.5009,85,1
1974,-0.04812755,0.0006341934,0.028020656,0.5787947,2537.7522,84,1
1975,0.18697196,-0.032637913,0.030328779,0.4831771,2546.4082,83,1
1976,0.5669613,0.07378737,0.030552834,0.42354178,725.84973,82,1
1977,0.16554643,0.044555664,0.030855985,0.45269668,1291.7034,81,1
1978,0.31441644,0.05659167,0.037571818,0.48383582,1312.4227,80,1
1979,-0.14122258,-0.013134639,0.035389148,0.4422014,1586.4137,79,1
1980,-0.20610185,0.0062506995,0.023218164,0.4695219,1897.9788,78,1
1981,0.2548699,0.13469537,0.04365431,0.46970963,797.5417,77,1
1982,0.19497742,0.14382522,0.034775373,0.42189264,1407.3124,76,1
1983,0.28778043,0.13023059,0.032637622,0.42792383,1094.1143,75,1
