Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1988,0.7638238,-0.0030508041,0.038313206,0.7839617,794.5066,44,1
1989,0.7714899,0.0014279684,0.030858867,0.58968335,623.40094,43,1
1990,0.4178623,0.051777523,0.04122706,0.51367193,940.82245,42,1
1991,0.005952259,0.000518163,0.031858854,0.4786007,1625.348,41,1
1992,0.14015599,0.08203634,0.03319494,0.37108374,1773.7412,40,1
1993,0.13744907,0.098194756,0.027290804,0.33381358,576.5851,39,1
1994,0.39999613,0.034442265,0.032610282,0.46513844,1224.5295,38,1
1995,0.35067084,-0.0057204566,0.03820388,0.5101622,915.5082,37,1
1996,0.95253366,0.018421173,0.029225098,0.49265006,320.94147,36,1
1997,0.35069704,0.041436195,0.040451646,0.508228,1065.7964,35,1
1998,0.5275553,0.07677587,0.021088868,0.5928424,863.7293,34,1
1999,0.19539797,-0.09947777,0.036996108,0.5332828,1168.6672,33,1
2000,0.23569699,-0.09483973,0.026905008,0.49329698,1658.7593,32,1
2001,0.60072535,0.005397161,0.03436931,0.5037762,780.59686,31,1
2002,0.33016685,0.051385563,0.027423494,0.5081604,802.02155,30,1
2003,0.8172547,0.036227863,0.03048394,0.47537646,899.50714,29,1
2004,0.42645755,-0.0112702055,0.024885407,0.50649667,1174.2898,28,1
2005,0.6691764,0.02087625,0.026338995,0.5454361,1144.0934,27,1
2006,0.9501701,0.06959566,0.025721768,0.59207565,786.08057,26,1
2007,0.1975822,0.031722706,0.025946992,0.6120604,347.1873,25,1
2008,0.8963952,-0.009867668,0.03131732,0.59008193,759.5464,24,1
2009,0.29188707,-0.015134811,0.027101412,0.5460069,1193.3302,23,1
2010,0.40821877,-0.09370581,0.029668517,0.55686706,659.9765,22,1
2011,0.5304151,0.029833158,0.024887772,0.5192602,585.5661,21,1
2012,0.77218705,0.01084582,0.03290022,0.63622564,969.6575,20,1
2013,0.5558279,0.065337814,0.024361588,0.6742918,1244.0873,19,1
2014,1.3555428,0.011397044,0.03773021,0.66220987,346.41663,18,1
2015,0.99328023,-0.088261604,0.033768635,0.6453382,227.90453,17,1
2016,1.0252143,-0.04306825,0.024797248,0.6571167,522.4952,16,1
2017,0.58995616,-0.17749977,0.02904361,0.5961693,811.5394,15,1
2018,0.74896383,-0.07457129,0.029119983,0.5858173,1117.0657,14,1
2019,0.47489715,-0.08913708,0.03219932,0.55332077,334.05692,13,1
2020,0.30222157,-0.15020084,0.026149562,0.65974164,1135.817,12,1
2021,0.12805857,-0.12913482,0.026845148,0.7576401,669.06177,11,1
2022,0.9522404,-0.14486821,0.017710501,0.94594306,536.32196,10,1
2023,0.796103,-0.2774636,0.02231278,0.979393,276.69876,9,1
2024,-0.22141142,-0.41435686,0.028645143,1.075622,306.28772,8,1
2025,0.877866,-0.12316513,0.028545847,1.182093,309.44962,7,1
2026,1.0448695,-0.18800132,0.031821303,1.2132696,406.64117,6,1
2027,0.4000858,-0.51715183,0.04330067,1.1114669,117.1075,5,1
2028,1.5135965,-0.23772907,0.02344393,1.1625813,219.27199,4,1
2029,1.2436377,-0.23919201,0.02976159,1.1742553,288.59317,3,1
2030,0.81221884,-0.2570591,0.026765114,1.023357,358.40164,2,1
2031,0.41469157,-0.2580595,0.027834132,1.007618,369.92102,1,1
2032,0.9243176,-0.17900562,0.028348016,0.9508764,342.34375,0,1
2033,1.0934688,-0.35836855,0.027774272,0.899486,344.16327,0,1
2034,0.7946808,-0.420297,0.045247465,0.81929976,108.81315,0,1
2035,1.1800519,-0.3188289,0.04008867,0.9395922,240.6098,0,1
2036,0.8956377,-0.46587977,0.038581233,1.2126831,179.13457,0,1
2037,0.5065113,-0.52689105,0.036766242,1.2135019,197.86908,0,1
2038,-0.65659285,-0.6182728,0.034277793,1.2300538,129.97415,0,1
2039,1.0299813,-0.2899351,0.025260633,1.2673628,182.10146,0,1
2040,1.507898,-0.5606387,0.036083486,1.180911,159.02576,0,1
2041,1.0556922,-0.4230013,0.029478602,0.81949097,225.52303,0,1
2042,0.94410557,-0.34236684,0.03989552,0.81664777,217.17548,0,1
2043,1.2329583,-0.48194757,0.035975505,0.9396153,247.48296,0,1
2044,0.8827319,-0.43002573,0.040471975,1.0723239,206.64104,0,1
2045,0.29118553,-0.6621151,0.03232765,1.1218214,171.87439,0,1
2046,0.022121688,-0.7726634,0.031730194,1.0817088,151.17572,0,1
2047,0.3556603,-0.56774837,0.033805396,1.1554319,88.331696,0,1
2048,0.84972095,-0.4329268,0.03266972,1.3015673,158.74944,0,1
2049,0.08484682,-0.72791576,0.028178493,1.258065,185.00545,0,1
2050,0.8860178,-0.6089795,0.029983351,1.2737654,88.33642,0,1
2051,0.15640883,-0.65633297,0.035530105,1.3789988,269.05084,0,1
2052,0.5017261,-0.6752742,0.034012448,1.3464278,120.76817,0,1
2053,0.86221415,-0.6432273,0.037087236,1.2401412,159.18733,0,1
2054,0.9098819,-0.4454193,0.033373192,1.1911637,335.51532,0,1
2055,0.63071936,-0.8292465,0.037190307,1.1122912,110.998146,0,1
2056,1.038328,-0.614981,0.026124982,1.0869492,132.13254,0,1
2057,0.9843529,-0.6387256,0.025765656,1.054731,180.13411,0,1
2058,1.5487266,-0.6122491,0.022184944,1.0037156,169.36685,0,1
2059,1.4161634,-0.49348292,0.023603903,1.0843633,185.27971,0,1
2060,1.2648559,-0.46331725,0.023453211,1.0967566,233.26358,0,1
2061,2.2611148,-0.4747931,0.036075924,1.1679364,195.80685,0,1
2062,1.5596253,-0.476312,0.03409783,1.3406777,197.96333,0,1
2063,1.5026299,-0.7735446,0.042528067,1.3240241,60.115215,0,1
2064,0.99787354,-1.0985641,0.038644325,1.2689692,106.91826,0,1
2065,1.3464675,-0.82363003,0.0304133,1.3365129,224.53387,0,1
2066,1.2558705,-0.7077386,0.040450912,1.2974759,80.72149,0,1
2067,1.9708625,-0.80686504,0.03161707,1.251031,179.82477,0,1
2068,0.95462275,-0.956363,0.027209535,1.2735192,79.26827,0,1
2069,1.0242935,-0.8165534,0.03288781,1.3176216,101.97872,0,1
2070,1.8246503,-0.65872985,0.02676901,1.3384848,230.48254,0,1
2071,1.5551033,-0.800251,0.024885973,1.3154763,120.60268,0,1
2072,1.5495982,-0.7198728,0.042591155,1.2857243,119.8933,0,1
2073,1.3650318,-0.7672367,0.039337642,1.416953,163.58252,0,1
2074,1.4734268,-0.71750766,0.03491149,1.4765543,117.78007,0,1
2075,0.41676328,-0.9810705,0.03513078,1.4941788,65.0849,0,1
2076,1.6736346,-0.7733895,0.02372775,1.5718718,164.2409,0,1
2077,1.6039572,-0.88931656,0.025690414,1.572169,106.44056,0,1
2078,1.2971133,-0.8841238,0.01630084,1.514316,157.0037,0,1
2079,1.7615298,-0.79805213,0.026940247,1.49426,135.48854,0,1
2080,1.193111,-0.82391995,0.020542754,1.5302619,67.191055,0,1
2081,1.8254746,-0.87871236,0.017510375,1.5506464,301.8019,0,1
2082,0.8091176,-1.0979007,0.017738383,1.6247979,96.61395,0,1
2083,1.6032681,-0.82942075,0.015867407,1.6139545,88.51831,0,1
2084,2.3669603,-0.9821577,0.024603745,1.6475631,134.428,0,1
2085,1.9929276,-0.96650887,0.029625399,1.4987668,96.093155,0,1
2086,2.426116,-0.8383452,0.017843919,1.4173737,152.75946,0,1
2087,2.130028,-0.78818387,0.017113384,1.4057227,159.20274,0,1
2088,2.1804097,-1.0337051,0.016650427,1.4773297,121.80538,0,1
2089,2.2035315,-1.2233776,0.027700633,1.5661774,138.02739,0,1
2090,1.8160592,-1.1510416,0.0124158235,1.6342931,77.96859,0,1
2091,2.4589841,-1.2101854,0.023077803,1.8058676,78.93048,0,1
2092,2.0152595,-1.2244743,0.023413718,1.8492252,108.47573,0,1
2093,1.304405,-1.2025045,0.029119842,1.8229312,57.674995,0,1
2094,2.2773514,-0.67194366,0.02184619,1.8282018,269.66342,0,1
2095,2.8049386,-0.9871769,0.028694006,1.9020706,126.19167,0,1
2096,3.150779,-1.5275046,0.02362743,1.7972821,84.1914,0,1
2097,2.7635517,-1.3998337,0.019914467,1.860734,66.46776,0,1
2098,1.8479742,-1.6230291,0.03027811,1.9599952,63.50172,0,1
2099,2.035609,-1.3171269,0.00739253,1.9808248,61.96418,0,1
