Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,-0.22027755,-0.019908905,0.032650262,0.3117682,2471.679,75,1
1951,0.09135375,0.07174015,0.030522296,0.3379023,2462.7043,74,1
1952,-0.07739296,-0.040573437,0.02825371,0.33566228,903.4254,73,1
1953,-0.00038383403,-0.096362434,0.032373134,0.36724555,1104.8185,72,1
1954,0.10216186,-0.052368164,0.033526167,0.34753957,1585.3757,71,1
1955,0.1969142,-0.02107366,0.03169524,0.41499937,1517.7104,70,1
1956,-0.025607308,-0.04893112,0.030609546,0.41657457,890.1914,69,1
1957,0.47632858,0.031299908,0.03388666,0.6322803,864.825,68,1
1958,0.55044854,0.0025529861,0.04368433,0.66591424,838.5015,67,1
1959,-0.64774424,-0.120300926,0.03952987,0.662597,767.7911,66,1
1960,-0.02697885,0.061336834,0.028092496,0.62297404,2349.9963,65,1
1961,0.09777399,0.016015053,0.022569887,0.57493645,2136.3726,64,1
1962,0.067206465,0.032933235,0.03275881,0.38186702,1643.05,63,1
1963,0.13604121,0.10191568,0.023904229,0.31260678,1314.1393,62,1
1964,0.13132857,-0.0335207,0.027393514,0.34414577,1783.8773,61,1
1965,0.06475357,0.051022846,0.028080167,0.5240384,1774.213,60,1
1966,0.13895653,-0.06610807,0.023748377,0.5907299,1561.1749,59,1
1967,-0.7374043,-0.15561645,0.020031711,0.61892885,909.4168,58,1
1968,-0.27346605,0.0127334595,0.034274038,0.60424596,1727.1078,57,1
1969,-0.5407083,0.01215903,0.028455198,0.6658917,1717.9053,56,1
1970,-0.19629525,0.043310482,0.02593643,0.5924689,914.3903,55,1
1971,0.44535246,0.07615153,0.035732158,0.533819,1006.7911,54,1
1972,-0.25916204,0.036341667,0.0267505,0.4600681,1628.6907,53,1
1973,-0.059473235,0.060011227,0.031816136,0.5533304,1940.7305,52,1
1974,-0.16108018,-0.007630348,0.0339106,0.5852827,1475.4479,51,1
1975,-0.5712088,-0.11477375,0.03521551,0.6096485,1163.678,50,1
1976,0.048086423,0.02380848,0.04524291,0.6530711,2564.6143,49,1
1977,0.33730635,-0.026253065,0.031641047,0.66113144,1153.7798,48,1
1978,0.45742187,0.059170723,0.030441046,0.5173103,810.79706,47,1
1979,0.36596966,0.039590836,0.02613186,0.34945717,1105.8152,46,1
1980,0.08977672,0.07132435,0.033604525,0.3488034,1028.872,45,1
1981,0.256317,0.086382546,0.026901245,0.36633217,909.44946,44,1
1982,-0.06321236,0.01945909,0.026241362,0.3736961,2119.803,43,1
1983,-0.20945866,-0.002254486,0.0222527,0.33669138,2573.7527,42,1
1984,-0.32467273,-0.18963559,0.026902638,0.31702772,2448.5784,41,1
1985,0.110625364,0.04196294,0.03268723,0.34159294,1569.8584,40,1
1986,0.07917074,0.05934143,0.03370261,0.36071637,754.6284,39,1
1987,-0.26044104,-0.021563848,0.033429213,0.35785583,629.32,38,1
1988,0.09127545,0.08047104,0.032940667,0.3654383,966.01874,37,1
1989,-0.06843128,-0.11061605,0.03482411,0.37881336,1432.0236,36,1
1990,-0.17578737,0.085193634,0.03554441,0.45158565,1779.1201,35,1
1991,-0.26053095,-0.029321035,0.034796845,0.47477666,1202.4595,34,1
1992,0.37814155,0.07993126,0.035691716,0.53971046,2312.0662,33,1
