Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1985,-0.0680513,0.073371254,0.041434094,0.52353543,979.30286,56,1
1986,-0.09038756,0.05857277,0.027828356,0.5625774,1240.0819,55,1
1987,-0.3277556,-0.068211235,0.031510442,0.5651626,1932.6492,54,1
1988,0.80140305,0.10001246,0.04282676,0.5652008,1499.761,53,1
1989,0.03601857,0.008828481,0.03937774,0.5620739,778.7969,52,1
1990,0.2947962,-0.012095451,0.044131428,0.45424405,1079.7643,51,1
1991,0.48076692,0.027931213,0.03606652,0.34400547,712.24854,50,1
1992,0.30729944,0.06736723,0.036466587,0.3150216,1360.3745,49,1
1993,0.37416276,0.12503941,0.02411881,0.41255918,1675.9479,48,1
1994,0.25874576,0.14373302,0.034723923,0.4227742,1630.007,47,1
1995,0.86942905,0.099710785,0.037855126,0.4389914,1775.044,46,1
1996,0.4024714,0.07992109,0.038270053,0.43614602,647.4936,45,1
1997,0.67096525,0.1302557,0.03118749,0.39257678,370.72137,44,1
1998,0.7589719,0.1316878,0.03226286,0.4349729,1701.7905,43,1
1999,0.70335364,0.16833623,0.022046246,0.45704922,1050.9429,42,1
2000,1.0149566,0.07691256,0.027016662,0.47798216,2280.0745,41,1
2001,0.9758684,0.0674518,0.02922465,0.5347745,2192.893,40,1
2002,1.1743511,0.14477952,0.032716434,0.5544321,735.4367,39,1
2003,0.7305135,0.028048197,0.028008163,0.5892568,1155.1259,38,1
2004,0.8148095,0.13624923,0.021456614,0.6774207,1761.5674,37,1
2005,0.19989957,0.004719734,0.025191417,0.6471705,2233.541,36,1
2006,0.3381845,-0.0795002,0.024538616,0.6280145,691.3257,35,1
2007,0.3078078,-0.035996754,0.023209723,0.59896654,1480.1448,34,1
2008,0.20292331,-0.045736313,0.032144785,0.5860925,1085.7131,33,1
2009,0.53893304,-0.1738631,0.030109644,0.5782624,781.6935,32,1
2010,0.23302554,-0.1897726,0.030007502,0.59851736,1698.2147,31,1
2011,0.9508025,0.034142178,0.025507247,0.5743359,1197.0913,30,1
2012,0.44365108,-0.093717255,0.02982174,0.6031848,904.2973,29,1
2013,0.45925555,0.0011911392,0.030877633,0.64879996,438.83783,28,1
2014,0.61107874,0.029701233,0.029516295,0.64551073,1215.4779,27,1
2015,0.115498684,-0.021237692,0.030055305,0.62232774,1881.3628,26,1
2016,0.34381294,-0.15710576,0.023982717,0.63168067,1063.7668,25,1
2017,0.55939573,-0.0983572,0.026450744,0.748399,419.9401,24,1
2018,0.7100544,0.006017685,0.03403513,0.7691471,303.38705,23,1
2019,1.3291715,0.012095134,0.03582361,0.7144799,317.74384,22,1
2020,0.92662936,-0.06252035,0.03272592,0.7085535,553.5318,21,1
2021,1.0372715,-0.062734604,0.022587597,0.72069025,754.24347,20,1
2022,0.64858955,-0.04905097,0.023775607,0.6509459,364.731,19,1
2023,0.79219836,-0.17230923,0.028570363,0.6333024,570.60406,18,1
2024,0.3463386,-0.19459565,0.026205188,0.6415899,247.5212,17,1
2025,0.7863334,-0.205122,0.02850242,0.6572991,405.49158,16,1
2026,0.6326123,-0.23211575,0.03244814,0.66179055,415.94986,15,1
2027,0.64085644,-0.12669213,0.031823765,0.713429,1072.2976,14,1
2028,0.6776564,-0.23193868,0.027659709,0.76827073,408.91885,13,1
2029,0.86555034,-0.2589725,0.04200146,0.8186939,176.92628,12,1
2030,1.2652689,-0.16969776,0.03865771,0.9094514,422.26602,11,1
2031,1.5632933,-0.11574459,0.0474902,0.9536274,281.93723,10,1
2032,1.4933754,-0.18645859,0.035818543,0.94948226,164.70177,9,1
2033,1.1882216,-0.34417757,0.03955618,0.9468929,142.63943,8,1
2034,1.067599,-0.37885538,0.03594445,0.9349692,186.89961,7,1
2035,1.0887891,-0.38486862,0.043088347,0.8472016,322.44934,6,1
2036,1.533143,-0.2637752,0.040896002,0.8451114,249.31906,5,1
2037,1.4134197,-0.26653194,0.03398743,0.84657454,348.98093,4,1
2038,1.0915875,-0.4253718,0.039580446,0.80201656,210.49623,3,1
2039,1.351416,-0.26136717,0.028943732,0.8109873,193.74957,2,1
2040,0.99349064,-0.4276463,0.040549967,0.91868824,384.11652,1,1
2041,1.0623361,-0.490249,0.036473475,0.88546795,200.25703,0,1
2042,1.6495582,-0.29881033,0.038032997,0.90400743,191.24814,0,1
2043,1.23594,-0.36579165,0.041812453,0.96649235,148.16965,0,1
2044,1.6502069,-0.39783573,0.040311903,0.9501154,171.75232,0,1
2045,1.0133775,-0.43286452,0.04069382,0.87269145,138.5437,0,1
2046,1.250969,-0.4130888,0.043323625,0.9232481,139.05286,0,1
2047,1.3104192,-0.3701283,0.04095588,1.021686,234.53087,0,1
2048,1.829248,-0.34819984,0.046790868,1.0337988,162.24399,0,1
2049,1.4313933,-0.49591574,0.03987871,1.0944868,189.7827,0,1
2050,1.2712454,-0.36147627,0.04144851,1.1437,226.19313,0,1
2051,1.5735124,-0.4564673,0.03443389,1.1510717,226.26054,0,1
2052,1.5704957,-0.41065374,0.038108155,1.1691442,288.66696,0,1
2053,2.1418927,-0.5254981,0.03597125,1.2493435,152.75464,0,1
2054,2.303173,-0.4569311,0.03888079,1.2800139,188.67561,0,1
2055,1.882441,-0.5112737,0.033524465,1.2910757,139.34695,0,1
2056,1.302979,-0.52767307,0.053536534,1.2584192,148.89157,0,1
2057,1.321909,-0.52782756,0.04235139,1.1676856,200.54956,0,1
2058,1.0949112,-0.39480972,0.04424855,1.0206853,161.61084,0,1
2059,1.8994814,-0.4837853,0.031181587,1.0322076,217.41792,0,1
2060,1.2147738,-0.5224454,0.047240276,1.2407204,121.74263,0,1
2061,1.4797325,-0.6404088,0.044490695,1.451891,129.36223,0,1
2062,1.4325174,-0.82454807,0.03645125,1.4863744,96.46681,0,1
2063,1.7364597,-0.60228187,0.03462665,1.5332669,207.7425,0,1
2064,1.8251204,-0.6086753,0.041398216,1.466992,213.18117,0,1
2065,1.8410524,-0.8156236,0.03501012,1.3084677,73.63968,0,1
2066,1.8489262,-0.6655998,0.025749847,1.2947758,156.50829,0,1
2067,1.9057533,-0.70571357,0.038391892,1.4228288,122.45869,0,1
2068,1.7447602,-0.6856238,0.037459906,1.4922351,114.19315,0,1
2069,0.93153054,-0.83689976,0.027012154,1.5293692,78.81439,0,1
2070,1.1395506,-0.7918002,0.03995515,1.5095035,291.91278,0,1
2071,1.5756718,-0.7178116,0.023876444,1.4586884,205.70541,0,1
2072,1.6695875,-0.69255924,0.029667223,1.5338749,208.90326,0,1
2073,1.2649461,-1.042605,0.028658373,1.655316,88.39779,0,1
2074,0.9002736,-1.0122913,0.024369508,1.7022449,83.029274,0,1
2075,1.2824713,-1.0586246,0.016469764,1.7834477,58.787556,0,1
2076,1.1020628,-0.8359639,0.024558522,1.7725438,90.62175,0,1
2077,2.3329566,-0.68855923,0.025059951,1.6087593,139.6093,0,1
2078,2.03146,-0.89493084,0.03458577,1.4317669,82.59353,0,1
2079,2.261534,-0.479414,0.028655207,1.3753071,123.51368,0,1
2080,2.1447794,-0.81800747,0.034088854,1.3563999,118.99644,0,1
2081,1.4493891,-0.8782956,0.027893648,1.4207373,104.09046,0,1
2082,1.8252025,-0.9317067,0.036167677,1.5030147,155.01671,0,1
2083,2.172568,-0.8538653,0.020569438,1.4928436,178.21678,0,1
2084,1.5425763,-0.9708986,0.03952139,1.6722265,69.14403,0,1
2085,2.062455,-0.58361214,0.021868927,1.760014,143.03734,0,1
2086,2.8599026,-0.88631886,0.029086621,1.7572899,70.659706,0,1
2087,2.9538014,-1.0273441,0.037219387,1.7366413,86.425415,0,1
2088,2.378135,-1.0758749,0.021140024,1.8809236,74.06531,0,1
2089,2.4594047,-1.1749735,0.03353969,1.843216,71.12059,0,1
2090,1.9107224,-1.1249313,0.021744145,1.8601152,70.970345,0,1
2091,2.7107136,-0.86918163,0.020563543,1.8779579,130.63268,0,1
2092,2.098505,-1.0468296,0.024424026,1.8103637,151.4181,0,1
2093,2.0124092,-1.1607281,0.026087375,1.742444,75.927505,0,1
2094,2.1066225,-0.9433829,0.015304249,1.7549586,124.17067,0,1
2095,2.4573958,-0.8839922,0.031337302,1.7331738,137.53165,0,1
2096,2.548932,-0.8332866,0.023100426,1.70507,81.50216,0,1
2097,2.7099726,-1.0172806,0.025359413,1.7870302,110.99174,0,1
2098,2.9183693,-1.0590223,0.032256454,1.7524228,152.89087,0,1
2099,3.1522408,-0.8889281,0.028497448,1.6735902,98.994705,0,1
