Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.26614812,-0.026510239,0.039681155,0.2982926,1630.3525,87,1
1951,0.57387555,-0.06698736,0.033497367,0.31226984,908.8177,86,1
1952,0.5170458,-0.047222454,0.036750022,0.36746696,1400.0864,85,1
1953,0.65703106,0.12297249,0.029511297,0.37077978,1115.6835,84,1
1954,0.5083871,0.055473328,0.028565353,0.37391686,605.61176,83,1
1955,0.3177327,-0.033913612,0.031241655,0.3791847,906.08563,82,1
1956,0.3620489,-0.06329918,0.034585085,0.3845116,1285.4418,81,1
1957,0.15557711,0.11039448,0.031113505,0.32428542,2085.3413,80,1
1958,-0.056087833,-0.099593796,0.027702646,0.35403547,2027.7301,79,1
1959,0.46251392,0.11397362,0.018426353,0.35656056,1081.2913,78,1
1960,0.007413884,0.0834144,0.029377252,0.35353458,1035.7754,77,1
1961,-0.0073265037,0.013000806,0.031187376,0.35328802,2705.5247,76,1
1962,0.04888898,0.104122795,0.026738904,0.30018637,2781.1868,75,1
1963,0.1603026,-0.017187437,0.03267036,0.30423275,1157.9152,74,1
1964,-0.023944497,0.052481014,0.038474698,0.380458,1272.1648,73,1
1965,0.22808446,0.089499794,0.037120752,0.6088732,1765.2344,72,1
1966,-0.1905952,0.04454867,0.028219333,0.7569056,818.23413,71,1
1967,-0.95599633,-0.20197551,0.0328069,0.7432294,1012.7162,70,1
1968,-1.1758051,-0.26447105,0.032751177,0.63607436,2816.5046,69,1
1969,-0.5172884,-0.0860103,0.03778267,0.5844967,2912.81,68,1
1970,-0.65310216,0.0021584828,0.038815867,0.5619311,1037.8339,67,1
1971,-1.0590304,-0.1391112,0.04142815,0.5966497,1373.6357,66,1
1972,-0.9197323,-0.09992218,0.0494682,0.62571496,1166.8807,65,1
1973,0.08575803,0.010568936,0.03978767,0.67502004,719.7644,64,1
1974,-0.06331692,-0.006662687,0.031465344,0.6107799,1140.1771,63,1
1975,0.14247788,0.03005441,0.03128762,0.41205713,2275.1384,62,1
1976,0.35754737,0.05991268,0.036025777,0.4042085,466.3406,61,1
1977,0.39590907,0.089915596,0.030167488,0.38035867,1010.21844,60,1
1978,0.39392588,0.0053478875,0.038888242,0.37014833,716.1753,59,1
1979,0.0738276,0.08066972,0.03794838,0.35937324,1753.8026,58,1
1980,-0.092268825,0.08436934,0.026160682,0.32366055,2469.2822,57,1
1981,0.10192897,0.120816864,0.031150302,0.43495926,1393.669,56,1
1982,0.19551082,0.11802546,0.026031278,0.4582319,1349.9462,55,1
1983,0.8355678,0.12532456,0.027919533,0.44985792,963.38043,54,1
1984,0.39578268,0.0940539,0.032163296,0.429186,1814.198,53,1
1985,0.6717302,0.14599991,0.028616963,0.53886694,1920.5496,52,1
1986,0.7131422,0.10868263,0.033734888,0.55891764,1817.443,51,1
1987,0.31565127,-0.007753372,0.030201696,0.5611562,1526.0581,50,1
1988,0.5074826,0.13537407,0.028350485,0.5496989,2481.0264,49,1
1989,0.7748187,0.1428067,0.03187223,0.6071896,1854.5952,48,1
1990,0.28428236,0.15757625,0.03432027,0.5208215,1595.0345,47,1
1991,1.0850188,0.14104907,0.036505777,0.49950087,992.14685,46,1
