Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.5373135,0.117087364,0.02907004,0.47359824,1907.4949,86,1
1951,-0.03611964,0.003590266,0.035316058,0.44188055,819.81116,85,1
1952,0.021047413,0.0015598933,0.031123998,0.4269652,1765.3264,84,1
1953,0.31092688,0.039461136,0.027767457,0.4101926,1885.1785,83,1
1954,0.44614485,0.05529658,0.028400742,0.3952886,2252.3489,82,1
1955,0.034240425,0.08055782,0.027947694,0.38437557,1580.5416,81,1
1956,0.009332041,-0.002948761,0.034222484,0.39844713,2531.422,80,1
1957,-0.14305581,-0.02169164,0.04521197,0.38252208,1252.8503,79,1
1958,-0.1260823,-0.05480194,0.032084595,0.39409018,1032.6514,78,1
1959,-0.4278539,-0.07204374,0.029850386,0.47089922,2657.4158,77,1
1960,-0.10786744,0.108745255,0.026709,0.5451165,1525.8607,76,1
1961,0.53412575,0.04489708,0.03651764,0.82971144,698.488,75,1
1962,0.40491465,0.09064293,0.045252543,0.8495694,601.7945,74,1
1963,-1.2880043,-0.2906437,0.040880192,0.86609,2333.2415,73,1
1964,-0.26203945,0.052214306,0.033258867,0.83968896,1956.6335,72,1
1965,0.41480136,0.098791756,0.035587277,0.8595465,1906.054,71,1
1966,-0.20963113,-0.059770267,0.033863556,0.6702029,1570.2954,70,1
1967,-0.7200691,-0.16676648,0.044941794,0.73542696,1640.8007,69,1
1968,-0.17654003,-0.102158226,0.040356796,0.69174784,1545.176,68,1
1969,-0.7482237,-0.16287105,0.035213213,0.6733524,1203.861,67,1
1970,-0.12604827,0.019544601,0.038285475,0.5608846,1396.1383,66,1
1971,0.022872686,-0.06275908,0.03895566,0.5564489,980.3278,65,1
1972,0.0461152,0.023331324,0.040847916,0.41387382,1610.2615,64,1
1973,-0.199004,-0.15053399,0.040980022,0.42649826,788.00433,63,1
1974,0.30465508,0.04527569,0.032702044,0.44245532,1429.4624,62,1
1975,0.39602706,0.041914303,0.034777697,0.43195572,1115.4548,61,1
1976,-0.003538847,-0.008416493,0.03085425,0.40772665,1546.7964,60,1
1977,0.3063869,0.15080452,0.027989425,0.43268073,2063.3735,59,1
1978,0.087693416,0.10151514,0.031799104,0.4897482,1322.7527,58,1
1979,0.11223459,-0.020846367,0.029665938,0.48726213,2100.1506,57,1
1980,0.58524793,0.10102209,0.038233474,0.5082417,1660.7427,56,1
1981,0.52787346,0.10092354,0.031360816,0.49611202,2093.4932,55,1
1982,0.18624558,0.1483221,0.03540572,0.4637932,1688.5422,54,1
1983,0.07669578,0.09743372,0.038676053,0.3938233,1886.553,53,1
1984,0.045363266,0.105652176,0.038174883,0.35416493,1964.9178,52,1
1985,0.4451081,0.17939632,0.03082463,0.39109758,1411.9606,51,1
1986,0.5146045,0.10780239,0.036510162,0.41626,856.73236,50,1
1987,0.2727674,0.07963499,0.033779528,0.3991073,1030.5385,49,1
1988,0.7634451,0.08461189,0.034395974,0.42695788,658.9454,48,1
1989,0.59143144,0.044032097,0.03641353,0.4752994,833.4725,47,1
1990,0.8185449,0.1274112,0.03497314,0.60648763,1661.4912,46,1
1991,0.90892905,0.19664764,0.035098422,0.6735597,1655.2395,45,1
1992,-0.13074706,-0.20718734,0.035574168,0.67538565,633.79767,44,1
1993,-0.20469184,-0.16219711,0.031029185,0.71388143,331.5464,43,1
1994,0.45418158,0.12771225,0.028297469,0.6675331,1345.488,42,1
1995,0.897239,0.18237369,0.0331509,0.57716376,1623.6853,41,1
1996,0.5778585,0.15751998,0.030797048,0.52802205,1318.2235,40,1
1997,0.07577077,0.06203842,0.02972342,0.518618,2244.3105,39,1
1998,0.6549937,-0.018273989,0.035753675,0.4554939,2224.6365,38,1
1999,0.6877656,0.11243025,0.024248749,0.46502325,1263.5676,37,1
2000,0.60223055,0.09444523,0.028374707,0.41310462,1844.4208,36,1
2001,0.21542458,0.0609293,0.028227925,0.39164993,2606.2932,35,1
2002,0.4044499,0.109810196,0.031920627,0.40293384,1814.8551,34,1
2003,0.5861793,0.03497346,0.026708594,0.42429802,1829.2728,33,1
2004,0.7538521,0.072297096,0.037368774,0.4255425,611.125,32,1
2005,0.6891734,-0.00041103363,0.033476975,0.46904492,1011.5597,31,1
2006,0.30895662,0.074053444,0.028534437,0.5158871,1104.3546,30,1
2007,0.8764122,0.11911678,0.027248092,0.6118117,578.4495,29,1
2008,0.9810131,0.069823585,0.027243601,0.6270891,839.0089,28,1
2009,1.0762869,0.094008125,0.036494963,0.6185866,1170.5348,27,1
2010,0.7410259,0.065935455,0.033965074,0.643516,443.29492,26,1
2011,0.61228544,-0.009028435,0.029881336,0.64909095,1268.7512,25,1
2012,0.20258082,0.030820847,0.028492285,0.7129469,1499.2341,24,1
2013,0.18827902,0.017205557,0.028699284,0.8363459,1398.9025,23,1
2014,1.1002111,0.022323927,0.025598465,0.86257505,331.6683,22,1
2015,1.2076548,0.024344126,0.019684425,0.8487944,598.61865,21,1
2016,0.23610628,-0.11341158,0.035889454,0.88446254,634.8612,20,1
2017,0.5346113,0.0070791245,0.03945232,0.8170309,596.13794,19,1
2018,1.0575315,0.015247027,0.031095421,0.70215225,836.8543,18,1
2019,0.87752336,-0.021759352,0.032625448,0.67359287,777.8763,17,1
2020,0.42815533,-0.10362339,0.0428798,0.68641424,476.53333,16,1
2021,0.33436885,-0.20440419,0.037288178,0.6027937,585.82855,15,1
2022,0.3547666,-0.2603067,0.032401193,0.6480667,652.072,14,1
2023,0.026833495,-0.15769894,0.031093912,0.9169688,697.95435,13,1
2024,0.09324986,-0.23926322,0.023879105,0.9469218,980.737,12,1
2025,-0.2314033,-0.3222176,0.025863484,0.99858516,95.32891,11,1
2026,0.11825851,-0.18345928,0.039215624,1.0281931,344.11658,10,1
2027,0.61258334,-0.24415302,0.037583593,0.9982014,270.392,9,1
2028,0.75843805,-0.026128134,0.032138143,0.72768664,257.9465,8,1
2029,1.1851009,-0.068250656,0.02357012,0.79840595,622.83466,7,1
2030,0.8390586,-0.07659117,0.02316772,0.7573182,378.5438,6,1
2031,1.6107172,-0.05353133,0.027015356,0.7606259,292.1785,5,1
2032,0.83324337,-0.07023811,0.03515164,0.72098565,253.45499,4,1
2033,0.5328005,-0.221982,0.031156944,0.73940486,510.58762,3,1
2034,0.8204517,-0.08798758,0.030370198,0.5698738,443.39282,2,1
2035,0.5370838,-0.09561316,0.022627011,0.6515467,969.7848,1,1
