Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1980,0.03400286,0.03322347,0.03851995,0.47418776,738.7603,57,1
1981,-0.02412504,-0.0054572425,0.025583282,0.43580008,1899.27,56,1
1982,0.3367765,0.044281643,0.033245515,0.41603628,2156.5708,55,1
1983,0.04609561,0.14427693,0.02589094,0.42070827,1426.6694,54,1
1984,0.028184136,-0.004313787,0.030801095,0.47504148,1769.6682,53,1
1985,-0.13952798,-0.098324776,0.032128036,0.43253672,2173.96,52,1
1986,0.3083383,0.027433077,0.034266334,0.44665158,2139.5542,51,1
1987,-0.08742251,0.0011008581,0.036735173,0.44363567,1895.4397,50,1
1988,0.36128405,0.10887114,0.030194372,0.46885964,630.85675,49,1
1989,0.12112073,0.1219511,0.03871591,0.45087314,1658.0242,48,1
1990,-0.2117318,-0.08498224,0.029963711,0.43140665,1497.4852,47,1
1991,-0.041839797,0.041440327,0.025602082,0.42634025,989.04694,46,1
1992,0.012874206,-0.004420916,0.03902277,0.4228734,804.30743,45,1
1993,0.073199116,0.10499986,0.031349782,0.3988465,1361.2395,44,1
1994,0.054956596,0.10433801,0.02338157,0.50787276,910.96967,43,1
1995,0.35820588,0.096203804,0.033028882,0.524588,1903.1602,42,1
1996,0.99894005,0.11801306,0.032413024,0.49140385,771.253,41,1
1997,0.554969,0.052981377,0.037633065,0.44728038,475.52408,40,1
1998,0.35163856,0.054061573,0.031670503,0.4387053,897.4961,39,1
1999,0.43446174,0.08299255,0.029122477,0.41574165,1232.786,38,1
2000,0.39175835,0.079711914,0.028159266,0.4863617,1367.5386,37,1
2001,0.7480774,0.013274829,0.028907545,0.52372473,1936.0835,36,1
2002,-0.25536823,0.011362076,0.027779387,0.560448,2397.8586,35,1
2003,0.535839,0.10546621,0.035783853,0.6273435,763.63635,34,1
2004,0.4857966,0.07892641,0.029757312,0.6127994,1080.0746,33,1
2005,0.8421049,0.024286905,0.032392807,0.50472915,766.96027,32,1
2006,0.749808,0.0063969293,0.03350045,0.45518926,820.43933,31,1
2007,0.60840875,0.102386154,0.031227978,0.46119705,694.632,30,1
2008,0.6013569,-0.06309605,0.041104436,0.40827432,744.90375,29,1
2009,0.98280853,0.09287262,0.033077266,0.40541542,897.33044,28,1
2010,0.9272402,-0.07790661,0.03802316,0.4151466,373.63788,27,1
2011,0.9426074,-0.08845234,0.030499257,0.5646145,376.08417,26,1
2012,0.61112136,-0.17384116,0.0370329,0.6402065,588.32446,25,1
2013,-0.10926183,-0.2129879,0.026669255,0.7786259,1075.2411,24,1
2014,0.14145191,-0.23464935,0.028225867,0.8033731,1144.345,23,1
2015,0.8531778,-0.14602597,0.026608557,0.81741315,1332.9476,22,1
2016,0.24122746,-0.21985848,0.031107673,0.7910457,973.8294,21,1
2017,0.5840233,-0.054396313,0.037019726,0.73661655,252.25955,20,1
2018,0.44998583,-0.1254797,0.03379315,0.5757869,1058.06,19,1
2019,0.35749972,-0.05703481,0.027903834,0.6422538,547.465,18,1
2020,0.6457747,-0.029387156,0.030908108,0.7128381,274.5407,17,1
2021,0.5087523,-0.18975067,0.032248847,0.77394134,558.6667,16,1
2022,0.9017575,-0.057941437,0.019478668,0.895129,376.39505,15,1
2023,0.07083559,-0.24901612,0.0350721,0.9280918,163.93245,14,1
2024,0.09572393,-0.41821417,0.019322066,0.8647762,272.5952,13,1
2025,0.2536765,-0.20044105,0.025754454,0.82585937,1434.1815,12,1
2026,0.12603666,-0.17516454,0.018601589,0.8057036,263.54147,11,1
2027,0.040364224,-0.26633516,0.026939744,0.7771669,308.8058,10,1
2028,0.34554425,-0.17321396,0.029783575,0.77183646,386.0988,9,1
2029,0.59513766,-0.21423054,0.023616433,0.7592938,410.13925,8,1
2030,0.63772804,-0.111569725,0.02260481,0.7886312,547.1421,7,1
2031,0.27446657,-0.1293443,0.021010475,0.7539899,444.05334,6,1
2032,0.07359884,-0.23038419,0.032220114,0.7389762,492.37,5,1
2033,0.43208686,-0.13016193,0.032993406,0.855985,657.3647,4,1
2034,0.8419501,-0.19147587,0.02794107,0.9251241,309.97812,3,1
2035,0.5751712,-0.23249023,0.029416623,0.9030635,220.94363,2,1
2036,0.10644412,-0.31654644,0.025734082,0.95241004,742.9598,1,1
2037,0.31936452,-0.26194382,0.028388092,0.9675923,318.4622,0,1
2038,0.38574243,-0.2385788,0.020747941,1.0035617,344.13092,0,1
2039,0.3428767,-0.39234003,0.027203267,1.0137148,289.45428,0,1
2040,1.258097,-0.22087955,0.022725584,1.0285255,181.21373,0,1
2041,1.3736016,-0.21612675,0.01942919,1.138037,280.08496,0,1
2042,1.4908661,-0.29328728,0.043676328,1.1961378,143.56955,0,1
2043,0.16757137,-0.5755393,0.030823415,1.1934513,228.29474,0,1
2044,0.6247943,-0.3163503,0.028352877,1.1860479,163.95451,0,1
2045,1.2854618,-0.255469,0.02865552,1.1650378,244.92198,0,1
2046,1.170864,-0.4327577,0.0173293,1.0126925,247.63786,0,1
2047,1.1465124,-0.423234,0.027165094,0.9502444,328.85843,0,1
2048,1.1888982,-0.3420143,0.038654964,0.9384324,242.7379,0,1
2049,1.967102,-0.48413882,0.028665235,0.99163085,197.77275,0,1
2050,1.0569112,-0.5994269,0.031593997,1.089729,242.11574,0,1
2051,0.9978609,-0.46561208,0.026828328,1.2545391,198.3093,0,1
2052,1.1427041,-0.6111825,0.031282987,1.2102126,226.2819,0,1
2053,0.87054354,-0.5917743,0.035631802,1.2391429,83.54826,0,1
2054,1.1328039,-0.46952248,0.031438243,1.2465286,210.94897,0,1
2055,0.80516833,-0.5199807,0.03693999,1.1556393,172.84943,0,1
2056,0.9906342,-0.46633658,0.02729895,1.0234103,191.07256,0,1
2057,0.93928653,-0.76880044,0.030842766,1.0816644,207.75003,0,1
2058,0.9501417,-0.7281329,0.025247075,1.0691046,113.91645,0,1
2059,0.46566534,-0.66528064,0.021009311,1.1331651,200.44724,0,1
2060,0.9013278,-0.55519456,0.029476745,1.1917821,156.1674,0,1
2061,1.2541093,-0.5705163,0.045937106,1.1961603,92.50369,0,1
2062,1.1078523,-0.4746561,0.04965504,1.1030573,141.19499,0,1
2063,1.35156,-0.5882152,0.031667795,1.079877,210.61066,0,1
2064,0.82229835,-0.627141,0.03460812,1.1355839,237.52158,0,1
2065,1.0853242,-0.55570155,0.030788466,1.2407717,231.9928,0,1
2066,1.467631,-0.5461448,0.040105987,1.335896,118.84858,0,1
2067,2.014953,-0.62551975,0.043031853,1.3511242,103.21627,0,1
2068,0.9619886,-0.8110819,0.030685013,1.3650674,132.54774,0,1
2069,1.2083244,-0.65608186,0.038013685,1.2487156,114.421875,0,1
2070,1.7563189,-0.78692466,0.04029497,1.1819756,103.369095,0,1
2071,1.6170896,-0.48142275,0.027400276,1.093701,137.14055,0,1
2072,1.9489967,-0.5816733,0.020390397,1.1228372,213.52327,0,1
2073,2.0858939,-0.6653159,0.03733433,1.2665519,136.91052,0,1
2074,2.2708457,-0.6733653,0.02680762,1.2991242,223.56401,0,1
2075,1.4127127,-0.88530093,0.030427158,1.3385931,115.64138,0,1
2076,1.6233963,-0.713466,0.03237438,1.3689551,262.051,0,1
2077,1.6873816,-0.5446415,0.03142928,1.3667606,212.32886,0,1
2078,1.6572491,-0.60993004,0.045321047,1.3365761,87.3499,0,1
2079,2.1917212,-0.70930386,0.027811706,1.4135518,162.73802,0,1
2080,2.34936,-0.68872356,0.026686745,1.4715934,164.18341,0,1
2081,2.2200215,-0.55744106,0.02099323,1.472912,148.78162,0,1
2082,2.0953655,-0.7101272,0.035883818,1.5396427,99.94691,0,1
2083,2.574849,-0.77596444,0.035574365,1.5976099,191.60861,0,1
2084,2.220589,-0.78164226,0.04029293,1.558207,75.565346,0,1
2085,0.9445053,-1.2166857,0.025495606,1.5311694,62.079773,0,1
2086,2.1231759,-0.707524,0.020028597,1.6263666,176.21263,0,1
2087,2.875549,-0.85109997,0.045159485,1.6515421,117.977875,0,1
2088,2.8267047,-0.83250684,0.02593047,1.5493965,92.89149,0,1
2089,2.8445737,-0.79401684,0.02077479,1.5832187,80.40059,0,1
2090,2.9757042,-0.76086646,0.028349949,1.6251678,128.97314,0,1
2091,2.6219697,-0.7927659,0.019687766,1.5733763,120.08625,0,1
2092,1.9794774,-1.1237282,0.03131103,1.5446674,118.83386,0,1
2093,1.9229892,-0.737099,0.027184362,1.4562006,227.2387,0,1
2094,2.0715885,-0.946578,0.030077629,1.4165002,96.25786,0,1
2095,2.7234843,-0.81792325,0.016795961,1.4684473,168.04292,0,1
2096,2.5106008,-1.016188,0.0241574,1.5074099,131.62495,0,1
2097,2.2039075,-0.9521554,0.021693213,1.5120858,76.26925,0,1
2098,2.7929757,-1.3301891,0.03802559,1.5918156,87.71202,0,1
2099,2.0348527,-1.176787,0.024095276,1.6061925,69.27803,0,1
