Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,-0.21442597,-0.023729324,0.030003535,0.4755876,2346.4106,82,1
1951,0.21452676,0.005130768,0.03796228,0.4796933,1634.408,81,1
1952,-0.4509956,-0.032188732,0.034013074,0.45567715,589.2239,80,1
1953,-0.133904,0.0019407272,0.026899248,0.47515532,1856.8801,79,1
1954,-0.323494,-0.06145954,0.029081427,0.44550106,2021.4984,78,1
1955,-0.44882044,0.024228415,0.037079252,0.46094632,2489.592,77,1
1956,-0.12574892,-0.03812186,0.03439015,0.43011189,873.6974,76,1
1957,-0.76650196,-0.1497914,0.037716363,0.53831226,911.83374,75,1
1958,-0.432923,-0.03480943,0.042066175,0.5799002,1503.1562,74,1
1959,0.40417612,-0.074546814,0.036645185,0.61505216,1663.0214,73,1
1960,0.15806831,-0.056578636,0.041915517,0.49357584,858.34155,72,1
1961,0.37551406,-0.052395504,0.03412456,0.4249846,974.5618,71,1
1962,-0.06450033,-0.09688059,0.042407688,0.41272748,1172.6454,70,1
1963,0.03617658,-0.02151076,0.034958895,0.39592293,1441.7925,69,1
1964,-0.262092,-0.08117167,0.034047455,0.3368895,754.5548,68,1
1965,0.027174553,-0.0014912287,0.029242456,0.33729577,1934.427,67,1
1966,-0.14175914,-0.030744871,0.03512296,0.3422694,1631.4515,66,1
1967,0.16254278,0.06425985,0.032641962,0.42932168,953.59265,65,1
1968,0.22592056,0.054564476,0.04034275,0.43670097,780.6408,64,1
1969,-0.54327124,-0.11967659,0.035457443,0.46292654,1738.4248,63,1
1970,0.012939195,-0.0017506281,0.02595623,0.45464242,2450.7368,62,1
1971,0.23846895,0.05610339,0.023154577,0.43358493,825.6695,61,1
1972,0.02371194,0.04416561,0.02735,0.32377544,2404.9214,60,1
1973,0.088686265,0.091996826,0.03156208,0.39479312,997.9186,59,1
1974,0.2304049,0.07102553,0.03211142,0.4139011,1410.5726,58,1
1975,0.57362217,0.0744594,0.031474013,0.40441775,2309.1218,57,1
