Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.17084962,-0.033614475,0.028977023,0.48124504,1055.5505,87,1
1951,0.050127864,-0.0040566125,0.03180247,0.5294051,627.8578,86,1
1952,-0.3849355,-0.2192723,0.03327616,0.5190091,1660.795,85,1
1953,0.42248943,-0.024287542,0.030574402,0.5453563,1395.0801,84,1
1954,-0.11362866,0.00049146014,0.027439987,0.5820823,853.44653,83,1
1955,0.5031541,0.07708899,0.030188536,0.48476186,1785.0299,82,1
1956,0.5091139,0.02902031,0.031967487,0.45134673,1191.8778,81,1
1957,0.22648995,-0.041918438,0.025841111,0.44366547,701.2738,80,1
1958,0.22240359,-0.04309495,0.028577104,0.4276129,2324.4514,79,1
1959,0.4835464,0.1022234,0.025166923,0.43227768,1930.4634,78,1
1960,0.11412833,0.07943884,0.030999554,0.485019,953.2483,77,1
1961,0.13922632,-0.045378685,0.03057359,0.60284925,1361.7544,76,1
1962,0.3768332,-0.10345173,0.034499887,0.592783,1386.9841,75,1
1963,-0.54510206,-0.22430515,0.030550295,0.6499618,1901.2523,74,1
1964,-0.23862535,-0.0121046705,0.029574966,0.63699704,2081.3484,73,1
1965,-0.50854427,-0.015469869,0.027742697,0.549933,1579.0278,72,1
1966,0.10614151,0.14509709,0.026577564,0.4886061,1975.7397,71,1
1967,0.14584692,0.12656403,0.033350762,0.54541945,1687.597,70,1
1968,-0.17690702,-0.059868496,0.032809168,0.5216552,1171.3734,69,1
1969,-0.814323,-0.22038238,0.035681076,0.5369153,1654.521,68,1
1970,-0.29759124,0.028022131,0.041325305,0.53903306,898.5178,67,1
1971,0.27315792,0.04443868,0.036412086,0.5973696,1119.1942,66,1
1972,-0.13755889,0.08595753,0.0443058,0.5997572,1116.4548,65,1
1973,-0.7530282,-0.13040225,0.0361228,0.56214404,2336.7742,64,1
1974,0.13975082,0.09411558,0.026904741,0.5480047,1592.9386,63,1
