Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.44548187,-0.006044706,0.028781712,0.39336303,1405.4905,91,1
1951,0.25460002,0.02494812,0.02762898,0.37470517,1667.3241,90,1
1952,0.13967685,0.038722992,0.03270695,0.35247722,1327.6987,89,1
1953,-0.05661883,-0.08894571,0.03871747,0.2559569,2484.796,88,1
1954,-0.025574148,0.014724414,0.03397831,0.27570227,1916.6227,87,1
1955,0.111915626,-0.00095717114,0.036013898,0.31458497,1115.1346,86,1
1956,-0.24654703,-0.095767975,0.030739352,0.3674145,1672.214,85,1
1957,-0.14686084,-0.04834048,0.021553708,0.38629282,2378.1147,84,1
1958,-0.33530083,-0.012796402,0.028849043,0.4007733,1444.5878,83,1
1959,-0.2630482,0.01539294,0.026776245,0.3738002,1660.2524,82,1
1960,-0.22164512,-0.03534953,0.040146295,0.3574834,319.7584,81,1
1961,-0.28290364,-0.0031490326,0.035848554,0.3422785,1151.743,80,1
1962,-0.16880478,-0.025460243,0.032127503,0.3669213,2194.1772,79,1
1963,-0.0344671,-0.014600436,0.026033105,0.35078478,997.735,78,1
1964,0.28744027,-0.00944074,0.032911986,0.31849462,692.73224,77,1
1965,-0.15270388,-0.040980022,0.027343256,0.39711258,938.7072,76,1
1966,0.13889329,0.033637363,0.027014332,0.42069748,1236.046,75,1
1967,-0.37058616,-0.19496663,0.033105973,0.40070784,1357.3042,74,1
1968,0.050230604,0.03563754,0.028587444,0.4176842,2279.9336,73,1
1969,-0.015407701,0.07806206,0.03482328,0.43247315,1607.4323,72,1
1970,0.35233855,0.058529854,0.043083463,0.3530451,799.13416,71,1
1971,0.20216727,0.027901968,0.0407213,0.3658279,1385.8065,70,1
1972,0.2192565,0.050081253,0.03699628,0.37201944,2260.8079,69,1
1973,0.15524931,0.010575612,0.03543337,0.37701774,675.76074,68,1
1974,0.04201408,0.072881065,0.035795216,0.39975128,694.8195,67,1
1975,0.1278341,0.0010566711,0.033938862,0.4094608,2368.8499,66,1
1976,0.023742279,0.09376208,0.030140534,0.38617447,1080.6095,65,1
