Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,-0.4340125,-0.061968803,0.033188317,0.612577,858.9353,91,1
1951,0.5680639,-0.12980302,0.04494028,0.58021045,188.0898,90,1
1952,0.079589844,-0.07040628,0.03449584,0.54052526,721.703,89,1
1953,0.4828094,0.010982196,0.035289947,0.44895586,455.4299,88,1
1954,0.19631271,-0.039916676,0.029694991,0.412194,988.9989,87,1
1955,0.30277395,0.0486695,0.021279043,0.43553445,1095.3043,86,1
1956,0.60469806,0.013906479,0.032410916,0.46959797,1371.5641,85,1
1957,-0.17551856,0.044891357,0.026964197,0.4752749,1966.8064,84,1
1958,-0.13939613,0.02030023,0.030820655,0.48309842,1979.0765,83,1
1959,0.22868828,0.02601401,0.031949375,0.40243825,1792.9434,82,1
1960,-0.30972856,-0.0110731125,0.027351929,0.41529915,2723.9434,81,1
1961,0.19260268,-0.01536274,0.033984054,0.39899972,977.5448,80,1
1962,0.2942005,0.05351766,0.029486941,0.3939259,563.00244,79,1
1963,-0.06277057,-0.07028898,0.04339007,0.41134536,919.8757,78,1
1964,-0.17994146,0.061276436,0.02706482,0.38920262,1150.1979,77,1
1965,0.327082,0.070126854,0.033004258,0.40176666,1403.9011,76,1
1966,0.13514197,0.019720078,0.027223004,0.41803595,1243.5371,75,1
1967,-0.08402995,0.039034527,0.026595721,0.41835436,1524.8389,74,1
1968,0.3399382,0.05149142,0.031632334,0.4657028,971.3375,73,1
1969,0.12362822,0.042752266,0.031237928,0.5042812,618.7946,72,1
1970,-0.4218488,-0.07438532,0.035581045,0.5034228,2203.3208,71,1
1971,0.12299228,0.06410471,0.029705314,0.47811806,1819.3049,70,1
1972,-0.3578954,-0.0027662914,0.028857438,0.45379677,1867.4211,69,1
1973,-0.2966256,-0.002169927,0.03965166,0.41863847,1272.5012,68,1
1974,-0.45673645,-0.000872612,0.042333435,0.36700377,2745.2996,67,1
1975,-0.38970158,-0.05735016,0.031306345,0.44412324,2471.1096,66,1
1976,-0.13621213,0.08137989,0.031309992,0.44107714,1316.0425,65,1
1977,0.37613901,0.104540825,0.036985695,0.4522638,1206.7362,64,1
1978,-0.07945347,0.029892921,0.0383019,0.6343613,1098.815,63,1
1979,-0.20934643,-0.0741361,0.044385616,0.64050657,981.3897,62,1
1980,-0.6414443,-0.17209657,0.028352832,0.60759026,1162.5723,61,1
1981,-0.09908372,-0.027888298,0.03386609,0.61166817,1324.3542,60,1
1982,-0.40651962,-0.03562196,0.035955653,0.63888794,2517.3743,59,1
1983,-0.42790434,-0.04229641,0.035002597,0.5601025,1149.6887,58,1
1984,0.16841614,0.040753048,0.032792266,0.59036356,719.3358,57,1
1985,0.64901453,0.049336433,0.039900836,0.5560384,1207.6132,56,1
1986,0.33818567,-0.02595838,0.03760661,0.49530706,827.6406,55,1
1987,-0.059706092,0.049590427,0.032168362,0.6059335,1015.71295,54,1
1988,-0.075492345,-0.0059197745,0.029842691,0.55752,950.1617,53,1
1989,-0.707555,-0.13922787,0.03062036,0.578932,994.82623,52,1
1990,0.19119091,0.02590529,0.033442218,0.59095544,996.8161,51,1
1991,0.5645622,0.024819056,0.027592676,0.60632926,439.2618,50,1
1992,0.2282383,0.036628086,0.02264428,0.50468117,727.4886,49,1
1993,-0.1294338,-0.11071459,0.03622869,0.60451514,1192.7518,48,1
1994,-0.25161442,-0.075237595,0.032926388,0.54316777,1261.5851,47,1
1995,-0.5560965,-0.23252869,0.025653867,0.5027731,2578.0605,46,1
1996,-0.16077705,0.029107412,0.022313975,0.46539006,1248.6848,45,1
1997,0.11599008,0.0041389465,0.02753225,0.46744108,1707.0491,44,1
1998,-0.26554948,-0.1085647,0.028441943,0.43195057,2635.2766,43,1
1999,-0.20505096,-0.10087236,0.029089218,0.46067607,659.5111,42,1
2000,0.13550858,-0.06571642,0.02866952,0.5391783,588.257,41,1
2001,-0.31843516,-0.073596,0.032541815,0.56843764,1733.2217,40,1
2002,0.22452222,-0.04303487,0.028339306,0.56137335,885.5315,39,1
2003,-0.51731473,-0.25079188,0.04229189,0.6092955,432.55026,38,1
2004,0.090548016,-0.07849852,0.030627867,0.60644805,1470.8446,37,1
2005,0.44490921,-0.018486023,0.019826666,0.5464391,1147.42,36,1
2006,0.5073397,-0.073176384,0.026999481,0.48460233,343.58676,35,1
2007,0.094235,-0.045087177,0.030897914,0.45614097,634.7264,34,1
2008,0.17965263,-0.10759258,0.02767171,0.41386464,541.7342,33,1
2009,0.17752723,-0.15853722,0.024643386,0.4350691,862.075,32,1
2010,-0.18670477,-0.13009612,0.030958945,0.5144981,1562.0459,31,1
2011,0.15016691,-0.16451709,0.0316577,0.5469868,617.0963,30,1
2012,0.13161574,-0.11827183,0.03170942,0.60574824,759.46075,29,1
2013,0.08623924,-0.14590645,0.033479977,0.6106904,409.78036,28,1
2014,0.47976246,-0.15343888,0.029911995,0.61514854,1736.0273,27,1
2015,0.2905645,-0.10184034,0.033097003,0.55949855,907.3354,26,1
2016,-0.17933445,-0.22688167,0.034543984,0.53173304,868.85443,25,1
2017,-0.16862486,-0.18973033,0.027840571,0.5603325,668.65533,24,1
2018,0.23216909,-0.11364714,0.025311856,0.56288356,685.4003,23,1
2019,0.28393206,-0.18938573,0.030001024,0.58081573,622.223,22,1
2020,0.19592577,-0.17594337,0.027711801,0.6038873,769.652,21,1
2021,0.28778508,-0.1258564,0.025138572,0.6187033,1261.9486,20,1
2022,0.17678183,-0.19152196,0.03946075,0.5573033,478.64197,19,1
2023,0.20872933,-0.2535626,0.0353628,0.55845803,256.69183,18,1
2024,0.26348075,-0.24022675,0.03840504,0.508362,342.9236,17,1
2025,0.45297632,-0.16189449,0.034475848,0.5368927,576.22205,16,1
2026,0.046963155,-0.18353748,0.027496256,0.72624683,606.4554,15,1
2027,0.055761475,-0.3169705,0.036928862,0.7711987,1153.9655,14,1
2028,0.4778644,-0.32103157,0.026873285,0.7756446,229.73854,13,1
2029,0.56601995,-0.1351436,0.026444629,0.79864496,421.2485,12,1
2030,0.6872305,-0.10985311,0.023896104,0.7538131,219.55888,11,1
2031,0.76214266,-0.1531868,0.020832883,0.6356575,539.40497,10,1
2032,0.20293258,-0.20624669,0.028962547,0.7763621,460.429,9,1
2033,0.88421315,-0.15309238,0.016871937,0.8208914,314.86636,8,1
2034,0.7196324,-0.22900009,0.030648373,0.82584715,269.44373,7,1
2035,1.1097065,-0.19570255,0.022318715,0.7826527,347.53088,6,1
2036,0.93617743,-0.21463203,0.030805862,0.86668473,302.32544,5,1
