Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
2037,1.072807,-0.308493,0.041935187,0.83154845,156.31549,19,1
2038,0.9828674,-0.4290943,0.0312973,1.1657082,245.58127,18,1
2039,1.0389619,-0.4393514,0.036066417,1.2789224,257.04733,17,1
2040,-0.57477546,-0.66203374,0.024488298,1.3490094,81.68954,16,1
2041,1.296518,-0.37409782,0.03582346,1.4070534,138.32854,15,1
2042,1.3717407,-0.4447702,0.032210615,1.3939277,126.81081,14,1
2043,0.9048708,-0.41866302,0.036284897,1.1410708,188.04218,13,1
2044,1.5991176,-0.53856343,0.026412958,1.0683302,218.30771,12,1
2045,1.1796914,-0.4532404,0.026281506,1.1223354,199.10695,11,1
2046,0.7314396,-0.539252,0.030770795,1.1625978,291.50827,10,1
2047,1.5465608,-0.5287914,0.038867038,1.2181379,182.56482,9,1
2048,1.3773538,-0.48610497,0.03351617,1.3512421,223.70583,8,1
2049,1.8426938,-0.52140874,0.036034048,1.3734246,145.89093,7,1
2050,0.40042615,-0.72303486,0.03355639,1.3222636,120.88213,6,1
2051,1.8870401,-0.5610275,0.026327724,1.275505,194.91791,5,1
2052,1.4621845,-0.4906931,0.026782796,1.1998321,231.1642,4,1
2053,1.5513703,-0.49734148,0.037701327,1.0633532,193.02086,3,1
2054,1.5753589,-0.49242625,0.03189261,1.1380943,168.7344,2,1
2055,1.1158521,-0.4305048,0.042690277,1.2298317,432.12897,1,1
2056,1.688373,-0.57710487,0.039514016,1.2462696,109.16181,0,1
2057,1.8866835,-0.47323322,0.035990227,1.2845889,259.23248,0,1
2058,1.1705905,-0.47476038,0.034760077,1.3374518,249.15956,0,1
2059,1.7429665,-0.5564658,0.039693855,1.2777482,184.98831,0,1
2060,1.3629192,-0.73009205,0.025081111,1.2253865,93.47711,0,1
2061,1.3301799,-0.6435509,0.03949974,1.240593,141.54236,0,1
2062,1.612711,-0.55990535,0.03935711,1.2499049,263.02884,0,1
2063,1.7055649,-0.45588398,0.038661502,1.1926199,270.30997,0,1
2064,2.283252,-0.61333436,0.03045962,1.2202373,150.15714,0,1
2065,1.8516802,-0.8045257,0.028746607,1.2899323,140.64725,0,1
2066,1.6542606,-0.6267853,0.025024332,1.2872667,119.952065,0,1
2067,2.477781,-0.42772484,0.0462317,1.3950672,177.1074,0,1
2068,1.7196174,-0.6109174,0.042284463,1.4409918,228.10065,0,1
2069,2.1508455,-0.7743397,0.027816629,1.4301287,205.34866,0,1
2070,1.2891697,-0.7885828,0.036139175,1.4280814,142.27744,0,1
2071,1.3639269,-0.68623513,0.0253714,1.4912578,147.82138,0,1
2072,2.2547014,-0.7458153,0.02344864,1.4349488,174.79749,0,1
2073,1.4943653,-0.74885494,0.023532279,1.4195023,168.62549,0,1
2074,2.1201599,-0.71445626,0.029962065,1.396562,116.169975,0,1
2075,1.94377,-0.7072175,0.02188112,1.3662332,170.31041,0,1
2076,1.7637687,-0.9193115,0.031135177,1.3517746,97.62781,0,1
2077,1.23433,-0.773201,0.032738563,1.4489431,152.50111,0,1
2078,2.025116,-0.8536059,0.024136977,1.4450463,156.30037,0,1
2079,2.351185,-0.9409132,0.040978346,1.4339375,137.38683,0,1
2080,1.7581393,-0.78714246,0.023716295,1.4517473,145.51878,0,1
2081,1.9651436,-0.74753124,0.03145226,1.6236404,192.73207,0,1
2082,2.1361544,-1.0177943,0.03373474,1.5889072,81.225136,0,1
2083,2.4634268,-1.0850586,0.032935847,1.6539559,85.742546,0,1
2084,2.057143,-1.3071527,0.020368453,1.7447716,70.19117,0,1
2085,2.5559826,-1.2270037,0.03045199,1.7799426,67.74188,0,1
2086,2.5021992,-1.0606323,0.027183639,1.6723704,77.28172,0,1
2087,2.988652,-0.8600734,0.017947905,1.6950129,127.71907,0,1
2088,1.7831211,-0.9759261,0.014772851,1.6954832,97.1442,0,1
2089,2.0677717,-0.83436555,0.03290322,1.720355,74.29267,0,1
2090,2.821044,-0.6591523,0.022403352,1.645754,267.8589,0,1
2091,2.6982653,-0.7325926,0.023204448,1.6095486,97.26954,0,1
2092,2.4144285,-0.96589154,0.028430039,1.615776,97.72697,0,1
2093,1.7708763,-1.1926428,0.021564903,1.6503181,93.754585,0,1
2094,2.7571332,-0.97307366,0.010902184,1.604732,195.9523,0,1
2095,1.8792297,-1.2082386,0.009000573,1.6453813,91.29749,0,1
2096,1.5087038,-1.3407444,0.031078206,1.8021618,62.558193,0,1
2097,2.6913044,-1.2032884,0.029529631,1.7961373,76.65381,0,1
2098,3.0291605,-1.4847628,0.04069152,1.7686468,87.03646,0,1
2099,2.663231,-1.0965363,0.054382157,1.7236199,79.38953,0,1
