Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.3281497,0.07009697,0.031978726,0.33516487,806.5571,86,1
1951,0.33650264,0.048291843,0.028800733,0.323017,817.4151,85,1
1952,0.55467606,0.11406422,0.02908262,0.35129735,1056.5386,84,1
1953,0.39920425,0.016954422,0.036205396,0.41805398,464.72034,83,1
1954,0.009936114,-0.04389,0.040534806,0.49865386,824.6457,82,1
1955,0.2504396,-0.035562832,0.029630193,0.4792018,2223.2864,81,1
1956,-0.3567765,-0.054931957,0.02211315,0.47136453,2298.326,80,1
1957,0.10667125,-0.00042057037,0.032627653,0.48620692,2112.4902,79,1
1958,-0.25004712,-0.050372124,0.032416616,0.47820258,708.2046,78,1
1959,-0.17461789,0.09481907,0.024767382,0.43552113,1653.4417,77,1
1960,-0.22216636,-0.13803196,0.03411322,0.46687922,1911.1066,76,1
1961,-0.10380218,0.017359415,0.030499509,0.45264626,2140.3855,75,1
1962,-0.038116317,-0.081383385,0.038520128,0.44795248,2534.6277,74,1
1963,-0.017201642,0.04875056,0.03872438,0.38925353,961.80035,73,1
1964,-0.22010303,-0.09573078,0.030615062,0.40457952,1277.5306,72,1
1965,-0.042592604,0.0044711432,0.030212322,0.44437024,1105.7446,71,1
1966,0.13725185,0.069132805,0.032006476,0.5026922,1048.9307,70,1
1967,0.7149179,0.064191185,0.032495324,0.47662273,614.11554,69,1
1968,-0.15554582,-0.0024401348,0.031235198,0.53911775,839.04675,68,1
1969,0.09011984,0.05217552,0.040534973,0.6225489,2001.873,67,1
1970,-0.51142603,-0.03148778,0.031099617,0.8637667,1902.6417,66,1
1971,0.20538181,0.08964125,0.03579345,0.837023,2203.1775,65,1
1972,-1.3634285,-0.22947025,0.03284442,0.9068492,1775.0007,64,1
1973,-0.14460187,0.08727201,0.04160976,0.96232104,1101.0554,63,1
1974,0.52586436,0.06495508,0.033498287,0.93059975,987.87396,62,1
1975,0.6545744,0.039512318,0.041576464,0.53137684,1112.3118,61,1
1976,-0.033061862,0.007463455,0.035515644,0.46572116,827.57605,60,1
1977,0.18029292,0.065813065,0.042836037,0.5150943,1809.6198,59,1
1978,0.04425955,0.11261654,0.03328666,0.5120779,704.731,58,1
1979,-0.29973352,-0.13976447,0.04255021,0.48166344,1682.5774,57,1
1980,-0.6050218,-0.16410859,0.037356738,0.4811832,2016.6904,56,1
1981,-0.17307372,0.09396553,0.03994297,0.5188258,1436.7112,55,1
1982,-0.08381762,0.03645007,0.02856405,0.5130015,2223.0886,54,1
1983,0.32979897,0.10374355,0.035284188,0.4137889,1575.7849,53,1
1984,0.3266088,0.059565227,0.040152345,0.38483417,586.195,52,1
1985,0.391502,0.16620286,0.034996677,0.33384418,1333.6334,51,1
1986,0.51722246,0.16619428,0.04228949,0.31563815,1182.7672,50,1
1987,0.62490803,0.14275233,0.037358113,0.33726382,1661.1051,49,1
1988,0.2972024,0.02109305,0.03358921,0.35513094,1676.3638,48,1
1989,0.3657731,0.14796288,0.028531121,0.36935392,1783.9344,47,1
1990,0.29256603,0.17876275,0.028559843,0.36432442,619.4943,46,1
1991,0.6637482,0.06766764,0.032077853,0.37421238,976.68414,45,1
1992,0.1855638,0.1289498,0.028567,0.38904467,962.534,44,1
1993,0.6455385,0.11512184,0.026814153,0.38729933,1530.4022,43,1
1994,0.7540042,0.11798795,0.03210604,0.45570803,1162.3345,42,1
1995,0.44233236,0.10741075,0.04168163,0.54812926,255.77496,41,1
1996,0.9524731,0.094926834,0.027841674,0.5715507,1754.357,40,1
1997,1.3302196,0.07132753,0.043266486,0.8077306,629.99493,39,1
1998,0.72969764,-0.020314852,0.03844236,0.89649177,660.7384,38,1
1999,-0.5422778,-0.32420668,0.028863369,0.85501033,1531.0209,37,1
2000,0.08609134,-0.033219337,0.025653059,0.7496743,1846.6329,36,1
2001,0.7692558,0.018983522,0.020713229,0.7058068,1199.4373,35,1
2002,0.836427,0.06521448,0.03224213,0.57790375,788.4453,34,1
2003,0.2596434,0.040598553,0.030389195,0.49794003,2060.6675,33,1
2004,0.6564788,0.039684296,0.027097879,0.5304329,1407.716,32,1
2005,0.8070085,0.093268074,0.03220873,0.5365019,2007.3942,31,1
2006,0.6741019,0.01985073,0.022339394,0.54312086,966.9473,30,1
2007,0.4388791,0.004880905,0.038024843,0.60062116,759.44666,29,1
2008,0.63620996,0.00044345856,0.030564578,0.7150884,1036.7694,28,1
2009,0.42779478,-0.008632024,0.031027978,0.67336124,1259.3009,27,1
2010,-0.38350913,-0.23390007,0.03183338,0.7141765,1344.8645,26,1
2011,0.3971525,-0.031825703,0.029390177,0.6912548,679.4972,25,1
2012,0.53916425,-0.03370158,0.030968897,0.6728638,825.72754,24,1
2013,0.4137113,-0.004784902,0.028267846,0.57388,1238.0336,23,1
