Year,SST_Anom,SSS_Anom,SSH_Gradient,SST_Rolling_Var,Max_Winter_MLD,Time_To_Tip,Event_Mask
1950,0.7520905,0.10835266,0.031398162,0.55757993,1174.2021,91,1
1951,0.47799864,-0.070043884,0.045065183,0.5307811,863.7365,90,1
1952,0.12288865,-0.11042404,0.031746004,0.5566136,1282.3656,89,1
1953,0.55178076,0.06511879,0.027607607,0.5747101,1576.6628,88,1
1954,-0.13435322,-0.10689577,0.029529208,0.52314276,1553.6182,87,1
1955,-0.27633807,-0.011321385,0.031746585,0.4996883,2170.0564,86,1
1956,-0.0041775308,0.060798645,0.031746525,0.4493105,2458.0898,85,1
1957,0.2029246,-0.031155905,0.027638773,0.4283619,2195.5051,84,1
1958,-0.2719002,-0.08855629,0.036421895,0.412624,1548.9512,83,1
1959,-0.14704646,-0.051372528,0.029527003,0.48156548,646.4481,82,1
1960,-0.2778922,-0.03982226,0.030912882,0.48951796,1512.6014,81,1
1961,0.36793724,0.059281666,0.02608837,0.5199022,840.29376,80,1
1962,0.111114524,0.041850407,0.04190279,0.58408415,1060.8114,79,1
1963,-0.4414188,-0.04801814,0.04401967,0.57037336,1404.8937,78,1
1964,-0.65064156,-0.009686788,0.03806089,0.470649,1348.586,77,1
1965,-0.36305985,0.05434672,0.032006,0.4992986,1317.6783,76,1
1966,-0.06895169,0.07690779,0.040312428,0.4768332,2089.023,75,1
1967,-0.15692843,-0.09503269,0.03676824,0.53383726,1921.1284,74,1
1968,-0.06271849,0.017904917,0.03246632,0.5532426,2083.8948,73,1
1969,0.5560169,0.022480011,0.03968012,0.5676435,1702.5193,72,1
1970,-0.40225193,-0.116752945,0.039871834,0.52853423,558.70734,71,1
1971,-0.20146199,-0.031013489,0.03268701,0.6504006,2352.5115,70,1
1972,-0.21100575,-0.059538204,0.028597789,0.6052064,1572.9893,69,1
1973,0.86009675,0.048621494,0.031076461,0.57396144,957.6629,68,1
1974,0.26333037,0.069596924,0.02719097,0.5532337,1169.3052,67,1
1975,-0.08551582,-0.013789813,0.03973655,0.56120795,1140.8883,66,1
1976,-0.06912509,0.00632445,0.030286303,0.47147647,1439.9918,65,1
1977,-0.15964067,0.13946724,0.028793981,0.4196911,1192.1766,64,1
1978,-0.08464527,-0.008106549,0.031618197,0.38099515,1280.7672,63,1
1979,-0.14049317,0.060290653,0.03422117,0.34775767,2030.995,62,1
1980,-0.05661158,0.060197514,0.033515308,0.36222193,732.3926,61,1
1981,-0.1307454,0.02318255,0.033999905,0.4129651,2078.7622,60,1
1982,0.33219352,0.08383306,0.039147373,0.45408008,1775.8823,59,1
1983,0.39856887,0.04743703,0.027481379,0.48935533,1769.7122,58,1
1984,0.4981667,0.059212368,0.03405522,0.4986798,1075.2489,57,1
1985,-0.18390948,-0.09583759,0.038914047,0.48777452,618.0117,56,1
1986,0.5295834,0.13856761,0.027397795,0.4428065,1812.8873,55,1
1987,0.10463202,0.069525085,0.037818234,0.41563883,1712.9781,54,1
1988,0.31421348,0.10898399,0.031727955,0.40050295,2240.4297,53,1
1989,0.40766835,0.13640372,0.026321879,0.3907266,2324.151,52,1
1990,0.7166845,0.09159342,0.034693208,0.38618967,1993.6272,51,1
1991,0.3710114,0.12431272,0.03235945,0.4442247,563.3197,50,1
1992,0.44968367,0.15568669,0.029497957,0.57487434,1210.4915,49,1
1993,-0.10074624,0.084415436,0.026300803,0.5698712,1587.2365,48,1
1994,1.1203285,0.16251118,0.026865395,0.5651979,1448.4688,47,1
1995,0.5876906,0.12449201,0.03549385,0.5766677,715.84375,46,1
1996,0.34628177,0.08250618,0.027261622,0.56044227,2725.0095,45,1
1997,0.10503894,-0.03785483,0.03528674,0.46800134,1823.153,44,1
1998,0.6818881,0.054899216,0.03608687,0.49106959,2015.918,43,1
